Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
North America,471086,6868,16746,1119,30440,423900,10269,,,,,North America
Europe,763974,19058,63086,1820,176556,524332,30440,,,,,Europe
Asia,262508,9199,9849,321,128663,123996,6443,,,,,Asia
South America,36748,1286,1461,67,3940,31347,1109,,,,,South America
Oceania,7429,81,52,1,3305,4072,85,,,,,Australia/Oceania
Africa,12247,261,610,34,1610,10027,154,,,,,Africa
,721,,13,,619,89,10,,,,,
World,1554713,36753,91817,3362,345133,1117763,48510,199,11.8,,,All
USA,440679,5752,15824,1036,24547,400308,9318,1331,48,2274553,6872,North America
Spain,152446,4226,15238,446,52165,85043,7371,3261,326,355000,7593,Europe
Italy,143626,4204,18279,610,28470,96877,3605,2375,302,853369,14114,Europe
Germany,114257,961,2349,,46300,65608,4895,1364,28,1317887,15730,Europe
France,112950,,10869,,21254,80827,7148,1730,167,224254,3436,Europe
Iran,66220,1634,4110,117,32309,29801,3918,788,49,231393,2755,Asia
UK,60733,,7097,,135,53501,1559,895,105,282074,4155,Europe
Turkey,42282,4056,908,96,2142,39232,1552,501,11,276338,3277,Asia
Belgium,24983,1580,2523,283,5164,17296,1285,2156,218,84248,7269,Europe
Switzerland,23799,519,937,42,9900,12962,386,2750,108,178500,20625,Europe
Netherlands,21762,1213,2396,148,250,19116,1424,1270,140,101534,5926,Europe
Canada,19805,367,462,35,4884,14459,518,525,12,370315,9812,North America
Brazil,16474,286,839,19,173,15462,296,78,4,63000,296,South America
Portugal,13956,815,409,29,205,13342,241,1369,40,140368,13766,Europe
Austria,13219,277,295,22,5240,7684,266,1468,33,126287,14022,Europe
S. Korea,10423,39,204,4,6973,3246,55,203,4,477304,9310,Asia
Russia,10131,1459,76,13,698,9357,8,69,0.5,1004719,6885,Europe
Israel,9755,351,79,6,864,8812,165,1127,9,117339,13557,Asia
Sweden,9141,722,793,106,205,8143,719,905,79,54700,5416,Europe
India,6653,737,199,21,598,5856,,5,0.1,167235,121,Asia
Norway,6160,118,108,7,32,6020,78,1136,20,121034,22326,Europe
Australia,6104,52,51,1,2987,3066,81,239,2,330134,12946,Australia/Oceania
Ireland,6074,,235,,25,5814,165,1230,48,42484,8604,Europe
Chile,5972,426,57,9,1274,4641,360,312,3,68353,3576,South America
Denmark,5635,233,237,19,1736,3662,120,973,41,64002,11050,Europe
Poland,5575,370,174,15,284,5117,160,147,5,107597,2843,Europe
Czechia,5467,155,112,13,301,5054,96,511,10,106845,9977,Europe
Romania,5202,441,246,26,647,4309,178,270,13,51802,2693,Europe
Ecuador,4965,515,272,30,339,4354,139,281,15,19102,1083,South America
Japan,4667,,94,,632,3941,99,37,0.7,61498,486,Asia
Pakistan,4489,226,63,2,572,3854,31,20,0.3,44896,203,Asia
Peru,4342,,121,,1333,2888,113,132,4,39599,1201,South America
Malaysia,4228,109,67,2,1608,2553,72,131,2,63367,1958,Asia
Philippines,4076,206,203,21,124,3749,1,37,2,24500,224,Asia
Indonesia,3293,337,280,40,252,2761,,12,1,14354,52,Asia
Saudi Arabia,3287,355,44,3,666,2577,41,94,1,,,Asia
Mexico,3181,396,174,33,633,2374,89,25,1,25410,197,North America
Luxembourg,3115,81,52,6,500,2563,30,4976,83,27521,43965,Europe
Serbia,2867,201,66,1,118,2683,127,328,8,12347,1413,Europe
UAE,2659,,12,,239,2408,1,269,1,593095,59967,Asia
Finland,2605,118,42,2,300,2263,82,470,8,39000,7039,Europe
Panama,2528,,63,,16,2449,101,586,15,11776,2729,North America
Thailand,2423,54,32,2,940,1451,61,35,0.5,71860,1030,Asia
Qatar,2376,166,6,,206,2164,37,825,2,43144,14975,Asia
Dominican Republic,2349,238,118,10,80,2151,147,217,11,4542,419,North America
Colombia,2054,,55,,123,1876,76,40,1,33575,660,South America
Greece,1955,71,86,3,269,1600,79,188,8,33634,3227,Europe
Singapore,1910,287,6,,460,1444,29,326,1,65000,11110,Asia
Ukraine,1892,224,57,5,45,1790,33,43,1,20608,471,Europe
South Africa,1845,,18,,95,1732,7,31,0.3,63776,1075,Africa
Argentina,1795,,71,6,365,1359,96,40,2,14850,329,South America
Algeria,1666,94,235,30,347,1084,46,38,5,3359,77,Africa
Iceland,1648,32,6,,688,954,11,4829,18,32663,95718,Europe
Egypt,1560,,103,,305,1152,,15,1,25000,244,Africa
Belarus,1486,420,16,3,139,1331,55,157,2,49000,5186,Europe
Croatia,1407,64,20,1,219,1168,34,343,5,13680,3332,Europe
Morocco,1346,71,96,3,103,1147,1,36,3,6116,166,Africa
Moldova,1289,115,29,2,50,1210,80,320,7,5108,1266,Europe
New Zealand,1239,29,1,,317,921,4,257,0.2,51165,10610,Australia/Oceania
Estonia,1207,22,24,,83,1100,9,910,18,26416,19914,Europe
Iraq,1202,,69,,452,681,,30,2,28414,706,Asia
Slovenia,1124,33,43,3,128,953,34,541,21,31813,15303,Europe
Hungary,980,85,66,8,96,818,17,101,7,27826,2880,Europe
Hong Kong,974,13,4,,293,677,14,130,0.5,96709,12900,Asia
Lithuania,955,43,16,1,8,931,21,351,6,32809,12052,Europe
Azerbaijan,926,104,9,1,101,816,27,91,0.9,57371,5658,Asia
Armenia,921,40,10,1,138,773,30,311,3,5823,1965,Asia
Kuwait,910,55,1,,111,798,22,213,0.2,,,Asia
Bahrain,855,32,5,,495,355,3,502,3,54708,32151,Asia
Bosnia and Herzegovina,846,42,35,1,101,710,4,258,11,6911,2106,Europe
Kazakhstan,764,37,7,,60,697,21,41,0.4,59371,3162,Asia
Cameroon,730,,10,,60,660,,27,0.4,,,Africa
Diamond Princess,712,,11,,619,82,10,,,,,
Slovakia,701,19,2,,23,676,5,128,0.4,21371,3914,Europe
North Macedonia,663,46,30,1,37,596,15,318,14,6571,3154,Europe
Tunisia,628,,24,,25,579,78,53,2,8878,751,Africa
Bulgaria,618,25,24,,48,546,32,89,3,15899,2288,Europe
Latvia,589,12,3,1,16,570,3,312,2,25458,13497,Europe
Andorra,583,19,25,2,58,500,17,7545,324,1673,21653,Europe
Lebanon,582,6,19,,67,496,29,85,3,12524,1835,Asia
Uzbekistan,582,37,3,,38,541,8,17,0.09,70000,2091,Asia
Cyprus,564,38,10,1,53,501,13,467,8,14273,11822,Asia
Cuba,515,58,15,3,28,472,15,45,1,9410,831,North America
Costa Rica,502,,3,,29,470,15,99,0.6,6035,1185,North America
Afghanistan,484,40,15,1,32,437,,12,0.4,,,Asia
Oman,457,38,2,,109,346,3,89,0.4,,,Asia
Uruguay,456,,7,,192,257,14,131,2,6175,1778,South America
Burkina Faso,414,,23,,134,257,,20,1,,,Africa
Albania,409,9,22,,165,222,7,142,8,3223,1120,Europe
Ivory Coast,384,,3,,48,333,,15,0.1,,,Africa
Taiwan,380,1,5,,80,295,,16,0.2,42315,1777,Asia
Runion,362,,,,40,322,4,404,,,,Africa
Channel Islands,361,10,8,,40,313,,2076,46,1157,6655,Europe
Jordan,358,,6,,150,202,5,35,0.6,17000,1666,Asia
Honduras,343,31,23,1,6,314,10,35,2,,,North America
Niger,342,,11,,28,303,,14,0.5,4199,173,Africa
Malta,337,38,2,1,16,319,4,763,5,13732,31100,Europe
Bangladesh,330,112,21,1,33,276,1,2,0.1,5164,31,Asia
Mauritius,314,41,7,,23,284,3,247,6,4913,3863,Africa
Ghana,313,,6,,34,273,2,10,0.2,,,Africa
San Marino,308,,34,,45,229,14,9077,1002,722,21278,Europe
Kyrgyzstan,280,10,4,,35,241,5,43,0.6,9618,1474,Asia
Nigeria,276,,6,,44,226,2,1,0.03,5000,24,Africa
Bolivia,264,54,18,3,2,244,3,23,2,591,51,South America
Palestine,263,,1,,44,218,,52,0.2,16068,3150,Asia
Vietnam,255,4,,,128,127,8,3,,114241,1174,Asia
Montenegro,252,4,2,,4,246,7,401,3,2329,3708,Europe
Senegal,250,6,2,,123,125,1,15,0.1,,,Africa
Georgia,218,7,3,,50,165,6,55,0.8,3271,820,Asia
Sri Lanka,190,1,7,,49,134,5,9,0.3,3248,152,Asia
Isle of Man,190,32,1,,92,97,12,2234,12,1879,22097,Europe
Kenya,184,5,7,1,12,165,2,3,0.1,5278,98,Africa
Mayotte,184,,2,,22,160,3,674,7,1100,4032,Africa
Faeroe Islands,184,,,,136,48,,3766,,5299,108446,Europe
DRC,180,,18,,9,153,,2,0.2,,,Africa
Venezuela,167,,9,,65,93,6,6,0.3,1779,63,South America
Guinea,164,,,,5,159,,12,,,,Africa
Martinique,154,,6,,50,98,19,410,16,,,North America
Guadeloupe,141,,8,,43,90,13,352,20,,,North America
Brunei,135,,1,,92,42,3,309,2,8985,20538,Asia
Djibouti,135,,,,25,110,,137,,3106,3144,Africa
Paraguay,124,5,5,,18,101,1,17,0.7,2039,286,South America
Gibraltar,120,,,,60,60,,3562,,1481,43958,Europe
Cambodia,119,2,,,63,56,1,7,,5768,345,Asia
Rwanda,110,,,,7,103,,8,,806,62,Africa
Trinidad and Tobago,109,2,8,,1,100,,78,6,987,705,North America
El Salvador,103,10,5,,10,88,3,16,0.8,,,North America
Guatemala,95,8,3,,17,75,3,5,0.2,1134,63,North America
Madagascar,93,,,,11,82,1,3,,,,Africa
French Guiana,83,,,,43,40,1,278,,,,South America
Monaco,81,,1,,4,76,4,2064,25,,,Europe
Liechtenstein,78,,1,,55,22,,2046,26,900,23605,Europe
Aruba,77,,,,14,63,,721,,990,9273,North America
Mali,74,15,7,,22,45,,4,0.3,,,Africa
Togo,73,3,3,,24,46,,9,0.4,1747,211,Africa
Jamaica,63,,4,,10,49,,21,1,907,306,North America
Barbados,63,,3,,8,52,4,219,10,655,2279,North America
Congo,60,15,5,,5,50,,11,0.9,,,Africa
Ethiopia,56,1,2,,4,50,2,0.5,0.02,2790,24,Africa
Uganda,53,,,,,53,,1,,3310,72,Africa
French Polynesia,51,,,,,51,,182,,744,2649,Australia/Oceania
Cayman Islands,45,,1,,6,38,,685,15,479,7288,North America
Macao,45,,,,10,35,1,69,,,,Asia
Sint Maarten,43,3,6,,1,36,2,1003,140,112,2612,North America
Bahamas,40,,7,,5,28,1,102,18,,,North America
Bermuda,39,,3,,23,13,,626,48,315,5058,North America
Zambia,39,,1,,7,31,1,2,0.05,1239,67,Africa
Guyana,37,,6,,8,23,4,47,8,145,184,South America
Gabon,34,,1,,1,32,,15,0.4,,,Africa
Eritrea,33,,,,,33,,9,,,,Africa
Guinea-Bissau,33,,,,,33,,17,,,,Africa
Saint Martin,32,,2,,7,23,6,828,52,,,North America
Liberia,31,,4,,3,24,,6,0.8,,,Africa
Haiti,30,3,2,1,,28,,3,0.2,257,23,North America
Benin,26,,1,,5,20,,2,0.08,,,Africa
Tanzania,25,,1,,5,19,,0.4,0.02,,,Africa
Myanmar,23,1,3,,1,19,,0.4,0.06,1246,23,Asia
Libya,21,,1,,8,12,,3,0.1,374,54,Africa
Angola,19,,2,,2,15,,0.6,0.06,,,Africa
Antigua and Barbuda,19,,2,,,17,1,194,20,40,408,North America
Syria,19,,2,,4,13,,1,0.1,,,Asia
Maldives,19,,,,13,6,,35,,,,Asia
Equatorial Guinea,18,,,,3,15,,13,,854,609,Africa
New Caledonia,18,,,,1,17,,63,,2320,8126,Australia/Oceania
Mozambique,17,,,,1,16,,0.5,,483,15,Africa
Laos,16,1,,,,16,,2,,903,124,Asia
Mongolia,16,,,,4,12,,5,,,,Asia
Namibia,16,,,,3,13,,6,,362,142,Africa
Sudan,15,1,2,,2,11,,0.3,0.05,,,Africa
Dominica,15,,,,1,14,,208,,293,4070,North America
Fiji,15,,,,,15,,17,,,,Australia/Oceania
Curaao,14,,1,,7,6,,85,6,,,North America
Saint Lucia,14,,,,1,13,,76,,,,North America
Botswana,13,7,1,,,12,,6,0.4,1154,491,Africa
Somalia,12,,1,,1,10,,0.8,0.06,,,Africa
Grenada,12,,,,,12,2,107,,45,400,North America
Eswatini,12,,,,7,5,,10,,,,Africa
Zimbabwe,11,,3,,,8,,0.7,0.2,371,25,Africa
Greenland,11,,,,11,0,,194,,770,13564,North America
Saint Kitts and Nevis,11,,,,,11,,207,,183,3440,North America
Seychelles,11,,,,,11,,112,,,,Africa
Suriname,10,,1,,4,5,,17,2,,,South America
Chad,10,,,,2,8,,0.6,,,,Africa
MS Zaandam,9,,2,,,7,,,,,,
Nepal,9,,,,1,8,,0.3,,2366,81,Asia
Montserrat,9,,,,,9,1,1803,,36,7212,North America
Belize,8,,1,,,7,1,20,3,334,840,North America
Malawi,8,,1,,,7,1,0.4,0.05,,,Africa
Turks and Caicos,8,,1,,,7,,207,26,61,1576,North America
CAR,8,,,,,8,,2,,,,Africa
Vatican City,8,,,,2,6,,9988,,,,Europe
St. Vincent Grenadines,8,,,,1,7,,72,,56,505,North America
Cabo Verde,7,,1,,1,5,,13,2,,,Africa
Mauritania,7,1,1,,2,4,,2,0.2,67,14,Africa
Sierra Leone,7,,,,,7,,0.9,,,,Africa
Nicaragua,6,,1,,,5,,0.9,0.2,,,North America
St. Barth,6,,,,1,5,,607,,,,North America
Bhutan,5,,,,2,3,,6,,1166,1511,Asia
Falkland Islands,5,,,,1,4,,1437,,137,39368,South America
Gambia,4,,1,,2,1,,2,0.4,,,Africa
Sao Tome and Principe,4,,,,,4,,18,,19,87,Africa
