Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
North America,761112,1357,39515,93,77306,644291,14623,,,,,North America
Europe,1029304,90,96228,,289099,643977,28278,,,,,Europe
Asia,358859,675,14079,13,170468,174312,6403,,,,,Asia
South America,73219,688,3354,36,26878,42987,7573,,,,,South America
Oceania,8079,40,80,4,5015,2984,62,,,,,Australia/Oceania
Africa,20474,55,1024,4,4973,14477,187,,,,,Africa
,721,,15,,644,62,7,,,,,
World,2251768,2905,154295,150,574383,1523090,57133,289,19.8,,,All
USA,710272,537,37175,21,63510,609587,13509,2146,112,3579797,10815,North America
Spain,190839,,20002,,74797,96040,7371,4082,428,930230,19896,Europe
Italy,172434,,22745,,42727,106962,2812,2852,376,1244108,20577,Europe
France,147969,,18681,,34420,94868,6027,2267,286,463662,7103,Europe
Germany,141397,,4352,,83114,53931,5013,1688,52,1728357,20629,Europe
UK,108692,,14576,,N/A,93772,1559,1601,215,438991,6467,Europe
Iran,79494,,4958,,54064,20472,3563,946,59,319879,3808,Asia
Turkey,78546,,1769,,8631,68146,1845,931,21,558413,6621,Asia
Belgium,36138,,5163,,7961,23014,1140,3118,445,139387,12027,Europe
Brazil,34221,539,2171,30,14026,18024,6634,161,10,62985,296,South America
Russia,32008,,273,,2590,29145,8,219,2,1718019,11773,Europe
Canada,31927,,1310,,10543,20074,557,846,35,507701,13452,North America
Netherlands,30449,,3459,,250,26740,1279,1777,202,154911,9041,Europe
Switzerland,27078,,1327,,16400,9351,386,3129,153,206400,23849,Europe
Portugal,19022,,657,,519,17846,222,1866,64,234207,22969,Europe
Austria,14595,,431,,9704,4460,227,1621,48,169272,18795,Europe
India,14425,73,488,2,2045,11892,,10,0.4,335123,243,Asia
Ireland,13980,,530,,77,13373,294,2831,107,90646,18358,Europe
Peru,13489,,300,,6541,6648,137,409,9,127513,3867,South America
Sweden,13216,,1400,,550,11266,523,1309,139,74600,7387,Europe
Israel,12982,,151,,3126,9705,168,1500,17,187250,21634,Asia
S. Korea,10653,18,232,2,7937,2484,55,208,5,546463,10659,Asia
Japan,9787,,190,,935,8662,193,77,2,100703,796,Asia
Chile,9252,,116,,3621,5515,384,484,6,103873,5434,South America
Ecuador,8450,,421,,838,7191,168,479,24,27868,1580,South America
Poland,8379,,332,,866,7181,160,221,9,179654,4747,Europe
Romania,8067,,411,,1508,6148,258,419,21,85805,4460,Europe
Pakistan,7481,456,143,8,1832,5506,46,34,0.6,92548,419,Asia
Saudi Arabia,7142,,87,,1049,6006,74,205,2,150000,4309,Asia
Denmark,7073,,336,,3389,3348,93,1221,58,87024,15024,Europe
Norway,6937,,161,,32,6744,63,1280,30,136236,25130,Europe
Mexico,6875,578,546,60,2125,4204,207,53,4,48365,375,North America
Australia,6560,27,69,4,4132,2359,57,257,3,398066,15611,Australia/Oceania
Czechia,6549,,173,,1174,5202,82,612,16,154307,14409,Europe
UAE,6302,,37,,1188,5077,1,637,4,767000,77550,Asia
Indonesia,5923,,520,,607,4796,,22,2,37134,136,Asia
Philippines,5878,,387,,487,5004,1,54,4,48171,440,Asia
Serbia,5690,,110,,534,5046,120,651,13,32566,3727,Europe
Malaysia,5251,,86,,2967,2198,51,162,3,96695,2988,Asia
Singapore,5050,,11,,708,4331,22,863,2,94796,16203,Asia
Belarus,4779,,42,,342,4395,65,506,4,86813,9187,Europe
Qatar,4663,,7,,464,4192,37,1619,2,58328,20245,Asia
Ukraine,4662,,125,,246,4291,45,107,3,47096,1077,Europe
Panama,4210,194,116,7,122,3972,96,976,27,18559,4301,North America
Dominican Republic,4126,,200,,268,3658,146,380,18,13282,1224,North America
Finland,3489,,82,,1700,1707,73,630,15,52500,9475,Europe
Luxembourg,3480,,72,,579,2829,29,5559,115,32394,51749,Europe
Colombia,3439,,153,,634,2652,98,68,3,55573,1092,South America
Egypt,2844,,205,,646,1993,,28,2,25000,244,Africa
South Africa,2783,,50,,903,1830,7,47,0.8,100827,1700,Africa
Argentina,2758,89,129,6,666,1963,126,61,3,28650,634,South America
Thailand,2733,33,47,,1787,899,61,39,0.7,100498,1440,Asia
Morocco,2564,,135,,281,2148,1,69,4,12952,351,Africa
Algeria,2418,,364,,846,1208,60,55,8,3359,77,Africa
Moldova,2264,,56,,276,1932,80,561,14,9848,2441,Europe
Greece,2224,,108,,269,1847,71,213,10,50771,4871,Europe
Bangladesh,1838,,75,,58,1705,1,11,0.5,19193,117,Asia
Hungary,1834,71,156,,231,1447,63,190,16,43901,4544,Europe
Croatia,1814,,36,,600,1178,30,442,9,20953,5104,Europe
Iceland,1754,,9,,1224,521,6,5140,26,39536,115859,Europe
Bahrain,1740,,7,,725,1008,3,1023,4,79564,46759,Asia
Kuwait,1658,,5,,258,1395,32,388,1,,,Asia
Kazakhstan,1591,45,17,,347,1227,22,85,0.9,85735,4566,Asia
Iraq,1482,,81,,906,495,,37,2,51737,1286,Asia
Estonia,1459,,38,,145,1276,11,1100,29,37594,28340,Europe
New Zealand,1422,13,11,,867,544,3,295,2,79078,16399,Australia/Oceania
Uzbekistan,1405,,4,,156,1245,8,42,0.1,136000,4063,Asia
Azerbaijan,1340,,15,,528,797,26,132,1,86607,8542,Asia
Slovenia,1304,,66,,174,1064,28,627,32,39330,18918,Europe
Bosnia and Herzegovina,1214,,46,,320,848,4,370,14,15751,4801,Europe
Armenia,1201,,19,,402,780,30,405,6,10793,3642,Asia
Lithuania,1149,,33,,210,906,14,422,12,53101,19506,Europe
North Macedonia,1117,,49,,139,929,15,536,24,10859,5212,Europe
Oman,1069,,6,,176,887,3,209,1,,,Asia
Slovakia,1049,,9,,175,865,5,192,2,37732,6911,Europe
Hong Kong,1022,,4,,533,485,9,136,0.5,131786,17579,Asia
Cameroon,1017,21,22,,177,818,,38,0.8,,,Africa
Cuba,923,,31,,192,700,17,81,3,23317,2059,North America
Afghanistan,906,,30,,99,777,,23,0.8,,,Asia
Bulgaria,865,19,41,,153,671,34,124,6,18502,2663,Europe
Tunisia,864,,37,,43,784,89,73,3,14640,1239,Africa
Cyprus,750,,12,,77,661,8,621,10,29075,24081,Asia
Djibouti,732,,2,,76,654,,741,2,7486,7577,Africa
Diamond Princess,712,,13,,644,55,7,,,,,
Andorra,696,,35,,191,470,17,9008,453,1673,21653,Europe
Ivory Coast,688,,6,,193,489,,26,0.2,,,Africa
Latvia,682,,5,,88,589,5,362,3,32837,17409,Europe
Lebanon,668,,21,,94,553,30,98,3,19185,2811,Asia
Costa Rica,649,,4,,88,557,10,127,0.8,9752,1914,North America
Ghana,641,,8,,83,550,2,21,0.3,50719,1632,Africa
Niger,627,,18,,110,499,,26,0.7,4688,194,Africa
Burkina Faso,557,,35,,294,228,,27,2,,,Africa
Albania,539,,26,,283,230,5,187,9,5080,1765,Europe
Uruguay,508,6,9,,294,205,12,146,3,11749,3382,South America
Kyrgyzstan,506,17,5,,130,371,5,78,0.8,26147,4008,Asia
Bolivia,493,28,31,,31,431,3,42,3,3569,306,South America
Nigeria,493,,17,,159,317,2,2,0.08,7153,35,Africa
Guinea,477,,3,,59,415,,36,0.2,,,Africa
Channel Islands,470,,20,,73,377,,2703,115,3320,19095,Europe
Honduras,457,15,46,5,10,401,10,46,5,2396,242,North America
San Marino,435,,39,,57,339,15,12820,1149,846,24933,Europe
Malta,422,,3,,91,328,4,956,7,22254,50401,Europe
Jordan,407,,7,,265,135,5,40,0.7,20500,2009,Asia
Palestine,402,,2,,69,331,,79,0.4,17329,3397,Asia
Runion,402,,,,237,165,4,449,,,,Africa
Taiwan,395,,6,,166,223,,17,0.3,51603,2167,Asia
Georgia,370,,3,,79,288,6,93,0.8,5027,1260,Asia
Senegal,342,,2,,198,142,1,20,0.1,,,Africa
Mauritius,324,,9,,108,207,3,255,7,9755,7670,Africa
Montenegro,303,,5,,55,243,7,482,8,3874,6168,Europe
Isle of Man,291,,4,,169,118,11,3422,47,2375,27930,Europe
DRC,287,,23,,25,239,,3,0.3,,,Africa
Vietnam,268,,,,198,70,8,3,,206253,2119,Asia
Kenya,246,,11,,53,182,2,5,0.2,10784,201,Africa
Mayotte,245,,4,,117,124,6,898,15,1700,6231,Africa
Sri Lanka,244,,7,,77,160,1,11,0.3,4768,223,Asia
Venezuela,227,23,9,,113,105,4,8,0.3,299714,10540,South America
Guatemala,214,,7,,21,186,3,12,0.4,7200,402,North America
Paraguay,202,3,8,,35,159,1,28,1,4950,694,South America
El Salvador,190,13,7,,43,140,2,29,1,9267,1429,North America
Faeroe Islands,184,,,,171,13,,3766,,5846,119641,Europe
