Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
North America,964064,9932,54816,845,110349,798899,16291,,,,,North America
Europe,1221588,28312,116511,2252,389087,715990,26490,,,,,Europe
Asia,445824,10548,16507,295,211476,217841,6069,,,,,Asia
South America,105462,2134,5178,105,44260,56024,9508,,,,,South America
Oceania,8232,13,96,5,6294,1842,46,,,,,Australia/Oceania
Africa,28875,783,1311,13,8851,18713,160,,,,,Africa
,721,,15,,645,61,4,,,,,
World,2774766,51722,194434,3515,770962,1809370,58568,356,24.9,,,All
USA,894034,7592,50919,683,90187,752928,15042,2701,154,4845520,14639,North America
Spain,219764,6740,22524,367,92355,104885,7705,4700,482,930230,19896,Europe
Italy,192994,3021,25969,420,60498,106527,2173,3192,430,1642356,27164,Europe
France,158183,,21856,,42088,94239,5053,2423,335,463662,7103,Europe
Germany,153584,455,5577,2,106800,41207,2908,1833,67,2072669,24738,Europe
UK,143464,5386,19506,768,N/A,123614,1559,2113,287,612031,9016,Europe
Turkey,104912,3122,2600,109,21737,80575,1790,1244,31,830257,9844,Asia
Iran,88194,1168,5574,93,66599,16021,3121,1050,66,399927,4761,Asia
Russia,68622,5849,615,60,5568,62439,2300,470,4,2550000,17474,Europe
Brazil,51073,1581,3407,94,26573,21093,8318,240,16,291922,1373,South America
Belgium,44293,1496,6679,189,10122,27492,970,3822,576,189067,16313,Europe
Canada,42773,663,2197,50,15202,25374,557,1133,58,634917,16822,North America
Netherlands,36535,806,4289,112,N/A,31996,963,2132,250,187000,10913,Europe
Switzerland,28677,181,1578,29,20600,6499,386,3313,182,235252,27182,Europe
India,23502,463,722,1,5012,17768,,17,0.5,541789,393,Asia
Portugal,22797,444,854,34,1228,20715,188,2236,84,315758,30967,Europe
Peru,20914,,572,,7422,12920,396,634,17,185238,5618,South America
Ireland,17607,,794,,9233,7580,147,3566,161,111584,22598,Europe
Sweden,17567,812,2152,131,550,14865,547,1739,213,94500,9357,Europe
Saudi Arabia,15102,1172,127,6,2049,12926,93,434,4,200000,5745,Asia
Austria,15071,69,530,8,11872,2669,156,1673,59,212686,23615,Europe
Israel,14882,79,193,1,5685,9004,139,1719,22,240303,27763,Asia
Japan,12368,,328,,1494,10546,259,98,3,135983,1075,Asia
Chile,12306,494,174,6,6327,5805,408,644,9,142267,7442,South America
Singapore,12075,897,12,,924,11139,26,2064,2,94796,16203,Asia
Mexico,11633,1089,1069,99,2627,7937,378,90,8,51297,398,North America
Ecuador,11183,,560,,1328,9295,141,634,32,34840,1975,South America
Pakistan,11155,98,237,2,2527,8391,111,50,1,131365,595,Asia
Poland,10892,381,494,40,1944,8454,160,288,13,265201,7007,Europe
S. Korea,10708,6,240,,8501,1967,55,209,5,589520,11499,Asia
Romania,10417,321,567,22,2817,7033,241,541,29,121602,6321,Europe
UAE,9281,525,64,8,1760,7457,1,938,6,790000,79875,Asia
Belarus,8773,751,63,3,1120,7590,92,928,7,130824,13845,Europe
Qatar,8525,761,10,,809,7706,72,2959,3,75888,26340,Asia
Indonesia,8211,436,689,42,1002,6520,,30,3,64054,234,Asia
Denmark,8210,137,403,9,5526,2281,69,1417,70,125329,21638,Europe
Ukraine,7647,477,193,6,601,6853,45,175,4,77752,1778,Europe
Serbia,7483,207,144,5,1094,6245,96,856,16,54887,6282,Europe
Norway,7444,43,199,5,32,7213,53,1373,37,155125,28614,Europe
Czechia,7236,49,214,4,2371,4651,76,676,20,203622,19014,Europe
Philippines,7192,211,477,15,762,5953,1,66,4,76956,702,Asia
Australia,6675,8,79,4,5136,1460,43,262,3,482371,18917,Australia/Oceania
Dominican Republic,5749,206,267,2,763,4719,135,530,25,18261,1683,North America
Malaysia,5691,88,96,1,3663,1932,41,176,3,121722,3761,Asia
Panama,5166,174,146,2,271,4749,86,1197,34,23534,5454,North America
Bangladesh,4689,503,131,4,112,4446,1,28,0.8,39476,240,Asia
Colombia,4561,,215,,927,3419,98,90,4,71500,1405,South America
Finland,4395,111,177,5,2500,1718,61,793,32,74500,13446,Europe
Egypt,4092,201,294,7,1075,2723,,40,3,90000,879,Africa
South Africa,3953,,75,,1473,2405,36,67,1,143570,2421,Africa
Morocco,3692,124,155,,478,3059,1,100,4,22816,618,Africa
Luxembourg,3665,,83,,728,2854,27,5855,133,36891,58933,Europe
Argentina,3435,,167,2,976,2292,123,76,4,44654,988,South America
Moldova,3110,184,84,4,755,2271,212,771,21,11763,2916,Europe
Algeria,3007,,407,,1355,1245,40,69,9,6500,148,Africa
Thailand,2854,15,50,,2490,314,61,41,0.7,142589,2043,Asia
Kuwait,2614,215,15,1,613,1986,60,612,4,,,Asia
Bahrain,2506,289,8,,1113,1385,2,1473,5,105365,61922,Asia
Greece,2490,27,130,5,577,1783,48,239,12,61407,5891,Europe
Hungary,2383,99,250,11,401,1732,61,247,26,58251,6030,Europe
Kazakhstan,2376,87,25,5,602,1749,29,127,1,153492,8175,Asia
Croatia,2009,28,51,1,982,976,19,489,12,30213,7360,Europe
Oman,1790,74,9,,325,1456,3,351,2,,,Asia
Iceland,1789,,10,,1542,237,5,5243,29,45286,132709,Europe
Uzbekistan,1778,20,8,1,617,1153,8,53,0.2,210000,6274,Asia
Iraq,1677,,83,,1171,423,,42,2,64882,1613,Asia
Estonia,1605,13,46,1,206,1353,6,1210,35,46281,34889,Europe
Armenia,1596,73,27,3,728,841,10,539,9,16552,5586,Asia
Azerbaijan,1592,44,21,1,1013,558,14,157,2,114410,11284,Asia
New Zealand,1456,5,17,1,1095,344,1,302,4,108238,22446,Australia/Oceania
Cameroon,1430,96,43,,668,719,20,54,2,,,Africa
Bosnia and Herzegovina,1421,8,55,1,538,828,4,433,17,21432,6533,Europe
Lithuania,1410,12,40,,430,940,17,518,15,90992,33425,Europe
Slovenia,1373,7,80,1,211,1082,23,660,38,45703,21984,Europe
Slovakia,1360,35,17,2,355,988,8,249,3,61261,11221,Europe
Afghanistan,1351,72,43,1,188,1120,7,35,1,6422,165,Asia
North Macedonia,1326,26,57,1,337,932,14,636,27,13649,6551,Europe
Cuba,1285,50,49,6,416,820,11,113,4,36134,3190,North America
Ghana,1279,125,10,1,134,1135,4,41,0.3,88188,2838,Africa
Bulgaria,1188,91,54,2,193,941,37,171,8,27000,3886,Europe
Hong Kong,1036,,4,,699,333,9,138,0.5,131786,17579,Asia
Ivory Coast,1004,,14,,359,631,,38,0.5,,,Africa
Djibouti,999,13,2,,330,667,,1011,2,11090,11225,Africa
Nigeria,981,,31,,197,753,2,5,0.2,8003,39,Africa
Tunisia,918,,38,,190,690,32,78,3,19411,1642,Africa
Guinea,862,,6,,170,686,,66,0.5,,,Africa
Cyprus,804,9,14,1,98,692,15,666,12,40745,33747,Asia
Latvia,784,6,12,1,267,505,6,416,6,43080,22840,Europe
Andorra,731,8,40,3,333,358,17,9461,518,1673,21653,Europe
Diamond Princess,712,,13,,645,54,4,,,,,
Bolivia,703,31,43,3,44,616,3,60,4,4420,379,South America
Lebanon,696,8,22,,140,534,46,102,3,25337,3712,Asia
Costa Rica,686,,6,,196,484,8,135,1,12073,2370,North America
Albania,678,15,27,,394,257,4,236,9,6509,2262,Europe
Niger,671,,24,,256,391,,28,1.0,4832,200,Africa
Kyrgyzstan,656,25,8,,322,326,11,101,1,39615,6072,Asia
Burkina Faso,616,,41,,410,165,,29,2,,,Africa
Honduras,562,43,47,,50,465,10,57,5,3107,314,North America
Uruguay,557,8,12,,354,191,10,160,3,15142,4359,South America
Senegal,545,66,7,1,262,276,1,33,0.4,466,28,Africa
Channel Islands,521,,29,,295,197,,2997,167,3320,19095,Europe
San Marino,513,12,40,,64,409,3,15119,1179,1929,56851,Europe
Palestine,480,,4,,92,384,,94,0.8,27000,5293,Asia
Malta,447,2,3,,223,221,2,1012,7,27422,62105,Europe
Jordan,441,4,7,,326,108,5,43,0.7,36000,3528,Asia
Georgia,431,6,5,,132,294,6,108,1,8375,2099,Asia
Taiwan,428,1,6,,264,158,,18,0.3,59026,2478,Asia
Sri Lanka,416,48,7,,109,300,2,19,0.3,13142,614,Asia
Runion,412,,,,238,174,2,460,,,,Africa
DRC,394,17,25,,48,321,,4,0.3,,,Africa
Guatemala,384,42,11,1,30,343,5,21,0.6,7200,402,North America
Mayotte,354,28,4,,144,206,4,1298,15,2200,8064,Africa
Kenya,336,16,14,,94,228,2,6,0.3,16738,311,Africa
Mauritius,331,,9,,285,37,3,260,7,12835,10092,Africa
Somalia,328,,16,,8,304,2,21,1,,,Africa
