Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
Slovakia,1089,40,11,2,213,865,10,199,2,40953,7501,Europe
Hong Kong,1024,2,4,,568,452,9,137,0.5,131786,17579,Asia
Cameroon,1017,21,22,,177,818,,38,0.8,,,Africa
Afghanistan,933,27,30,,112,791,,24,0.8,,,Asia
Cuba,923,,31,,192,700,17,81,3,23317,2059,North America
Bulgaria,865,19,41,,153,671,34,124,6,18502,2663,Europe
Tunisia,864,,37,,43,784,89,73,3,14640,1239,Africa
Cyprus,750,,12,,77,661,8,621,10,29075,24081,Asia
Djibouti,732,,2,,76,654,,741,2,7486,7577,Africa
Diamond Princess,712,,13,,644,55,7,,,,,
Latvia,712,30,5,,88,619,5,377,3,34697,18395,Europe
Andorra,696,,35,,191,470,17,9008,453,1673,21653,Europe
Ivory Coast,688,,6,,193,489,,26,0.2,,,Africa
Lebanon,672,4,21,,94,557,30,98,3,20225,2963,Asia
Costa Rica,649,,4,,88,557,10,127,0.8,9752,1914,North America
Ghana,641,,8,,83,550,2,21,0.3,50719,1632,Africa
Niger,627,,18,,110,499,,26,0.7,4688,194,Africa
Burkina Faso,557,,35,,294,228,,27,2,,,Africa
Albania,539,,26,,283,230,5,187,9,5080,1765,Europe
Uruguay,508,6,9,,294,205,12,146,3,11749,3382,South America
Kyrgyzstan,506,17,5,,130,371,5,78,0.8,26147,4008,Asia
Bolivia,493,28,31,,31,431,3,42,3,3569,306,South America
Nigeria,493,,17,,159,317,2,2,0.08,7153,35,Africa
Guinea,477,,3,,59,415,,36,0.2,,,Africa
Channel Islands,470,,20,,73,377,,2703,115,3320,19095,Europe
Honduras,457,15,46,5,10,401,10,46,5,2396,242,North America
San Marino,435,,39,,57,339,15,12820,1149,846,24933,Europe
Malta,422,,3,,91,328,4,956,7,22254,50401,Europe
Palestine,418,16,2,,69,347,,82,0.4,17329,3397,Asia
Jordan,407,,7,,265,135,5,40,0.7,20500,2009,Asia
Runion,402,,,,237,165,4,449,,,,Africa
Taiwan,398,3,6,,178,214,,17,0.3,52445,2202,Asia
Georgia,385,15,3,,84,298,6,97,0.8,5027,1260,Asia
Senegal,342,,2,,198,142,1,20,0.1,,,Africa
Mauritius,324,,9,,108,207,3,255,7,9755,7670,Africa
DRC,307,20,25,2,26,256,,3,0.3,,,Africa
Montenegro,305,2,5,,55,245,7,486,8,3874,6168,Europe
Isle of Man,291,,4,,169,118,11,3422,47,2375,27930,Europe
Vietnam,268,,,,201,67,8,3,,206253,2119,Asia
Kenya,246,,11,,53,182,2,5,0.2,10784,201,Africa
Mayotte,245,,4,,117,124,6,898,15,1700,6231,Africa
Sri Lanka,244,,7,,77,160,1,11,0.3,4768,223,Asia
Guatemala,235,21,7,,21,207,3,13,0.4,7200,402,North America
Venezuela,227,23,9,,113,105,4,8,0.3,299714,10540,South America
Paraguay,202,3,8,,35,159,1,28,1,4950,694,South America
Mali,190,19,13,,34,143,,9,0.6,,,Africa
El Salvador,190,13,7,,43,140,2,29,1,9267,1429,North America
Faeroe Islands,184,,,,173,11,,3766,,5981,122403,Europe
Jamaica,163,20,5,,25,133,,55,2,1516,512,North America
Martinique,158,,8,,73,77,17,421,21,,,North America
Tanzania,147,,5,,11,131,4,2,0.08,,,Africa
Guadeloupe,145,,8,,67,70,13,362,20,,,North America
Congo,143,,6,,11,126,,26,1,,,Africa
Rwanda,143,,,,65,78,,11,,6237,482,Africa
Brunei,136,,1,,112,23,2,311,2,11089,25348,Asia
Gibraltar,132,,,,105,27,1,3918,,1760,52239,Europe
Cambodia,122,,,,103,19,1,7,,5768,345,Asia
Madagascar,117,,,,33,84,1,4,,2357,85,Africa
Somalia,116,,6,,2,108,2,7,0.4,,,Africa
Trinidad and Tobago,114,,8,,20,86,,81,6,1298,927,North America
Gabon,108,,1,,7,100,,49,0.4,572,257,Africa
Ethiopia,105,9,3,,16,86,1,0.9,0.03,6890,60,Africa
Aruba,96,,2,,43,51,1,899,19,1298,12157,North America
French Guiana,96,,,,61,35,2,321,,,,South America
Myanmar,94,6,5,1,5,84,,2,0.09,3883,71,Asia
Monaco,94,,3,,20,71,3,2395,76,,,Europe
Bermuda,83,,5,,35,43,9,1333,80,552,8863,North America
Togo,83,,5,,48,30,,10,0.6,3926,474,Africa
Liechtenstein,79,,1,,55,23,,2072,26,900,23605,Europe
Equatorial Guinea,79,,,,4,75,,56,,854,609,Africa
Liberia,76,,7,,7,62,,15,1,,,Africa
Barbados,75,,5,,15,55,4,261,17,965,3358,North America
Sudan,66,33,10,4,6,50,,2,0.2,,,Africa
Guyana,63,,6,,9,48,4,80,8,283,360,South America
Cayman Islands,61,,1,,7,53,3,928,15,702,10681,North America
Sint Maarten,57,,9,,12,36,6,1329,210,163,3802,North America
Cabo Verde,56,,1,,1,54,,101,2,,,Africa
French Polynesia,55,,,,2,53,1,196,,1163,4140,Australia/Oceania
Uganda,55,,,,20,35,,1,,9975,218,Africa
Bahamas,54,,9,,9,36,1,137,23,,,North America
Zambia,52,,2,,30,20,1,3,0.1,2191,119,Africa
Libya,49,,1,,11,37,,7,0.1,699,102,Africa
Guinea-Bissau,46,3,,,,46,,23,,1500,762,Africa
Macao,45,,,,16,29,1,69,,,,Asia
Haiti,43,,3,,,40,,4,0.3,365,32,North America
Syria,38,,2,,5,31,,2,0.1,,,Asia
Saint Martin,35,,2,,13,20,5,905,52,,,North America
Benin,35,,1,,18,16,,3,0.08,,,Africa
Eritrea,35,,,,,35,,10,,,,Africa
Mozambique,34,,,,2,32,,1,,898,29,Africa
Chad,33,6,,,8,25,,2,,,,Africa
Maldives,32,3,,,16,16,,59,,3588,6638,Asia
Mongolia,31,,,,5,26,,9,,1450,442,Asia
Nepal,30,,,,2,28,,1,,15800,542,Asia
Sierra Leone,26,,,,,26,,3,,,,Africa
Zimbabwe,24,,3,,2,19,,2,0.2,2493,168,Africa
Antigua and Barbuda,23,,3,,3,17,1,235,31,73,745,North America
Angola,19,,2,,5,12,,0.6,0.06,,,Africa
Eswatini,19,3,1,,8,10,,16,0.9,714,615,Africa
Laos,19,,,,2,17,,3,,1288,177,Asia
Belize,18,,2,,,16,1,45,5,651,1637,North America
New Caledonia,18,,,,14,4,1,63,,3316,11615,Australia/Oceania
Timor-Leste,18,,,,1,17,,14,,,,Asia
Malawi,17,,2,,3,12,1,0.9,0.1,417,22,Africa
Fiji,17,,,,,17,,19,,,,Australia/Oceania
Dominica,16,,,,8,8,,222,,345,4793,North America
Namibia,16,,,,6,10,,6,,499,196,Africa
Botswana,15,,1,,,14,,6,0.4,3602,1532,Africa
Saint Lucia,15,,,,11,4,,82,,319,1737,North America
Curaao,14,,1,,10,3,,85,6,269,1639,North America
Grenada,14,,,,6,8,4,124,,92,818,North America
Saint Kitts and Nevis,14,,,,,14,,263,,234,4399,North America
CAR,12,,,,4,8,,2,,,,Africa
St. Vincent Grenadines,12,,,,1,11,,108,,87,784,North America
Turks and Caicos,11,,1,,,10,,284,26,83,2144,North America
Falkland Islands,11,,,,3,8,,3161,,319,91667,South America
Greenland,11,,,,11,0,,194,,1019,17950,North America
Montserrat,11,,,,1,10,1,2204,,36,7212,North America
Seychelles,11,,,,5,6,,112,,,,Africa
Suriname,10,,1,,6,3,,17,2,,,South America
MS Zaandam,9,,2,,,7,,,,,,
Gambia,9,,1,,2,6,,4,0.4,316,131,Africa
Nicaragua,9,,1,,6,2,,1,0.2,,,North America
Vatican City,8,,,,2,6,,9988,,,,Europe
Mauritania,7,,1,,2,4,,2,0.2,713,153,Africa
Papua New Guinea,7,,,,,7,,0.8,,167,19,Australia/Oceania
St. Barth,6,,,,5,1,,607,,,,North America
Western Sahara,6,,,,,6,,10,,,,Africa
Burundi,5,,1,,,4,,0.4,0.08,80,7,Africa
Bhutan,5,,,,2,3,,6,,7913,10255,Asia
British Virgin Islands,4,,,,2,2,,132,,,,North America
Sao Tome and Principe,4,,,,,4,,18,,19,87,Africa
South Sudan,4,,,,,4,,0.4,,,,Africa
Anguilla,3,,,,1,2,,200,,,,North America
Caribbean Netherlands,3,,,,,3,,114,,10,381,North America
Saint Pierre Miquelon,1,,,,,1,,173,,,,North America
Yemen,1,,,,,1,,0.03,,,,Asia
China,82719,27,4632,,77029,1058,85,57,3,,,Asia
