Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
North America,955759,1627,54080,109,105494,796185,16249,,,,,North America
Europe,1193461,185,114272,13,379583,699606,26669,,,,,Europe
Asia,435967,691,16217,5,205441,214309,6075,,,,,Asia
South America,103931,603,5094,21,43680,55157,9511,,,,,South America
Oceania,8232,13,95,4,6285,1852,46,,,,,Australia/Oceania
Africa,28123,31,1301,3,8538,18284,173,,,,,Africa
,721,,15,,645,61,4,,,,,
World,2726194,3150,191074,155,749666,1785454,58727,350,24.5,,,All
USA,886709,267,50243,7,85922,750544,14997,2679,152,4775625,14428,North America
Spain,213024,,22157,,89250,101617,7705,4556,474,930230,19896,Europe
Italy,189973,,25549,,57576,106848,2267,3142,423,1579909,26131,Europe
France,158183,,21856,,42088,94239,5053,2423,335,463662,7103,Europe
Germany,153129,,5575,,106800,40754,2908,1828,67,2072669,24738,Europe
UK,138078,,18738,,N/A,118996,1559,2034,276,583496,8595,Europe
Turkey,101790,,2491,,18491,80808,1816,1207,30,791906,9390,Asia
Iran,87026,,5481,,64843,16702,3105,1036,65,389507,4637,Asia
Russia,62773,,555,,4891,57327,2300,430,4,2401616,16457,Europe
Brazil,50036,544,3331,18,26573,20132,8318,235,16,291922,1373,South America
Belgium,42797,,6490,,9800,26507,993,3693,560,179666,15502,Europe
Canada,42110,,2147,,14761,25202,557,1116,57,634917,16822,North America
Netherlands,35729,,4177,,N/A,31302,1008,2085,244,187000,10913,Europe
Switzerland,28496,,1549,,20600,6347,386,3293,179,227554,26293,Europe
India,23502,463,722,1,5012,17768,,17,0.5,541789,393,Asia
Portugal,22353,,820,,1201,20332,204,2192,80,300525,29473,Europe
Peru,20914,,572,,7422,12920,396,634,17,185238,5618,South America
Ireland,17607,,794,,9233,7580,147,3566,161,111584,22598,Europe
Sweden,16755,,2021,,550,14184,533,1659,200,94500,9357,Europe
Austria,15002,,522,,11694,2786,169,1666,58,205835,22854,Europe
Israel,14803,,192,,5611,9000,139,1710,22,240303,27763,Asia
Saudi Arabia,13930,,121,,1925,11884,93,400,3,200000,5745,Asia
Japan,12368,,328,,1494,10546,259,98,3,135983,1075,Asia
Chile,11812,,168,,5804,5840,411,618,9,135147,7070,South America
Mexico,11633,1089,1069,99,2627,7937,378,90,8,51297,398,North America
Ecuador,11183,,560,,1328,9295,141,634,32,34840,1975,South America
