#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,39252215,1619,879367,70,31775678,2490,6597170,15671,,,,,,North America,,,,,,
,Asia,47197151,8976,614271,202,41737749,16358,4845131,32552,,,,,,Asia,,,,,,
,South America,26883840,2257,731762,49,24339629,1713,1812449,28464,,,,,,South America,,,,,,
,Europe,46145547,5067,1051195,299,42033243,22519,3061109,21985,,,,,,Europe,,,,,,
,Africa,4738207,,126913,,4272517,,338777,2951,,,,,,Africa,,,,,,
,Oceania,65934,7,1225,,61841,1,2868,3,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,164283615,17926,3404748,620,144221363,43081,16657504,101626,21076,436.8,,,,All,,,,,,
1,USA,33747439,,600533,,27202309,,5944597,7790,101435,1805,467222796,1404331,332701437,North America,10,554,1,,,17868
2,India,25228996,1026,278751,,21596512,6509,3353733,8944,18126,200,318292881,228681,1391864443,Asia,55,4993,4,0.7,,2410
3,Brazil,15661106,,436862,,14152433,,1071811,8318,73223,2043,47073060,220090,213881340,South America,14,490,5,,,5011
4,France,5881137,,107812,,5152370,,620955,4186,89926,1649,81694063,1249144,65400058,Europe,11,607,1,,,9495
5,Turkey,5127548,,44983,,4961120,,121445,2326,60230,528,51076732,599970,85132141,Asia,17,1893,2,,,1427
6,Russia,4949573,,116211,,4563254,,270108,2300,33904,796,133800000,916505,145989315,Europe,29,1256,1,,,1850
7,UK,4452756,,127684,,4279267,,45805,124,65291,1872,170156171,2495025,68198176,Europe,15,534,0,,,672
8,Italy,4162576,,124296,,3715389,,322891,1754,68935,2058,63021591,1043683,60383853,Europe,15,486,1,,,5347
9,Spain,3615860,,79432,,3333587,,202841,1836,77310,1698,48928535,1046138,46770653,Europe,13,589,1,,,4337
10,Germany,3608292,,86870,,3300700,,220722,4123,42946,1034,58093759,691439,84018598,Europe,23,967,1,,,2627
11,Argentina,3335965,,71027,,2973267,,291671,5690,73224,1559,12490822,274172,45558380,South America,14,641,4,,,6402
12,Colombia,3131410,,81809,,2931280,,118321,6582,60974,1593,15957624,310720,51356849,South America,16,628,3,,,2304
13,Poland,2855190,,71675,,2605703,,177812,1572,75514,1896,15184082,401586,37810261,Europe,13,528,2,,,4703
14,Iran,2765485,,77222,,2242023,,446240,5264,32561,909,18151487,213718,84931806,Asia,31,1100,5,,,5254
15,Mexico,2382745,822,220489,56,1903494,2172,258762,4798,18312,1695,6856267,52693,130116629,North America,55,590,19,6,0.4,1989
16,Ukraine,2160095,4095,48469,285,1882344,17751,229282,177,49654,1114,9851754,226461,43503055,Europe,20,898,4,94,7,5270
17,Peru,1893334,,66471,,1720665,,106198,2665,56733,1992,12118928,363138,33372810,South America,18,502,3,,,3182
18,Indonesia,1744045,,48305,,1606611,,89129,,6318,175,15573690,56416,276051328,Asia,158,5715,18,,,323
19,Czechia,1653099,,29913,,1596931,,26255,250,154115,2789,21389353,1994087,10726389,Europe,6,359,1,,,2448
20,South Africa,1615485,,55260,,1526638,,33587,546,26942,922,11134553,185694,59961755,Africa,37,1085,5,,,560
21,Netherlands,1600993,,17456,,1377872,,205665,673,93254,1017,13524699,787781,17168090,Europe,11,984,1,,,11979
22,Canada,1334108,,24983,,1241500,,67625,1344,35079,657,33592273,883275,38031520,North America,29,1522,1,,,1778
23,Chile,1292096,,27934,,1225846,,38316,2969,67088,1450,14013648,727615,19259697,South America,15,689,1,,,1989
24,Philippines,1149925,,19262,,1076428,,54235,1819,10373,174,12660106,114205,110854565,Asia,96,5755,9,,,489
25,Iraq,1142925,,15995,,1050687,,76243,481,27871,390,9897459,241354,41008092,Asia,36,2564,4,,,1859
26,Romania,1072291,,29571,,1026299,,16421,753,56068,1546,8689588,454358,19124987,Europe,18,647,2,,,859
27,Sweden,1037126,,14275,,897245,4985,125606,306,102136,1406,9481745,933760,10154374,Europe,10,711,1,,,12370
28,Belgium,1032895,972,24723,14,910652,,97520,616,88784,2125,13306670,1143795,11633788,Europe,11,471,1,84,1,8382
29,Pakistan,882928,2566,19752,135,795511,2989,67665,4361,3931,88,12510568,55694,224629527,Asia,254,11372,18,11,0.6,301
30,Portugal,842381,,17009,,803191,,22181,72,82825,1672,11191669,1100392,10170624,Europe,12,598,1,,,2181
31,Israel,839159,,6389,,832093,,677,63,91237,695,14487253,1575114,9197590,Asia,11,1440,1,,,74
32,Hungary,798573,,29213,,630976,,138384,258,82850,3031,5649027,586070,9638832,Europe,12,330,2,,,14357
33,Bangladesh,780857,,12181,,723094,,45582,1139,4700,73,5718063,34421,166123581,Asia,213,13638,29,,,274
34,Jordan,725258,,9276,,710445,,5537,729,70470,901,6972177,677458,10291674,Asia,14,1109,1,,,538
35,Serbia,707033,,6696,,679256,,21081,93,81208,769,4018840,461592,8706484,Europe,12,1300,2,,,2421
36,Japan,683175,,11508,,595177,,76490,1227,5416,91,13122469,104034,126136748,Asia,185,10961,10,,,606
37,Switzerland,682160,,10744,,621695,,49721,183,78319,1234,7338506,842539,8709992,Europe,13,811,1,,,5709
38,Austria,637573,,10480,,617307,,9786,293,70439,1158,36531447,4036010,9051376,Europe,14,864,0,,,1081
39,UAE,547411,,1633,,527519,,18259,,54770,163,47061854,4708641,9994784,Asia,18,6121,0,,,1827
