#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,39165261,34162,878000,862,31637073,109058,6650188,16126,,,,,,North America,,,,,,
,Asia,46475523,376892,602556,5335,40723908,468464,5149059,32920,,,,,,Asia,,,,,,
,South America,26645079,76984,725186,2237,24068296,7736,1851597,28280,,,,,,South America,,,,,,
,Europe,46025613,72572,1048223,1821,41724257,140212,3253133,22796,,,,,,Europe,,,,,,
,Africa,4721236,4594,126310,121,4254636,3921,340290,3036,,,,,,Africa,,,,,,
,Oceania,65896,5,1225,,61804,1,2867,3,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,163099329,565209,3381515,10376,142470680,729392,17247134,103161,20924,433.8,,,,All,,,,,,
1,USA,33692827,22553,599829,478,27095877,99232,5997121,8275,101275,1803,465134185,1398120,332685557,North America,10,555,1,68,1,18026
2,India,24679908,307665,270254,4025,20782276,355953,3627378,8944,17733,194,313017193,224909,1391753322,Asia,56,5150,4,221,3,2606
3,Brazil,15586534,65221,434715,1930,14028355,,1123464,8318,72879,2033,46970130,219621,213868974,South America,14,492,5,305,9,5253
4,France,5863839,15685,107535,112,5080456,37872,675848,4271,89663,1644,81156099,1240940,65398877,Europe,11,608,1,240,2,10334
5,Turkey,5106862,11472,44537,236,4932838,38814,129487,2563,59993,523,50667653,595217,85124706,Asia,17,1911,2,135,3,1521
6,Russia,4931691,8790,115480,364,4547500,9866,268711,2300,33781,791,133100000,911714,145988804,Europe,30,1264,1,60,2,1841
7,UK,4448851,2027,127675,7,4275502,2061,45674,129,65237,1872,169007195,2478284,68195259,Europe,15,534,0,30,0.1,670
8,Italy,4153374,6659,124063,136,3696481,13292,332830,1805,68782,2055,62700094,1038346,60384578,Europe,15,487,1,110,2,5512
9,Spain,3604799,,79339,,3297340,,228120,1899,77074,1696,47213067,1009462,46770505,Europe,13,590,1,,,4877
10,Germany,3595872,9981,86669,188,3275500,16500,233703,4376,42800,1032,58093759,691457,84016407,Europe,23,969,1,119,2,2782
11,Argentina,3269466,,69853,,2913144,,286469,5457,71770,1533,12224943,268356,45554984,South America,14,652,4,,,6288
12,Colombia,3084460,,80250,,2888990,,115220,6582,60065,1563,15783446,307356,51352407,South America,17,640,3,,,2244
13,Poland,2851911,2896,71609,298,2595635,6358,184667,1627,75426,1894,15135124,400288,37810599,Europe,13,528,2,77,8,4884
14,Iran,2739875,7723,76633,200,2210851,14654,452391,5396,32263,902,17882461,210573,84922994,Asia,31,1108,5,91,2,5327
15,Mexico,2377995,2880,220159,258,1897587,2104,260249,4798,18277,1692,6829477,52492,130105532,North America,55,591,19,22,2,2000
16,Ukraine,2150244,6796,47942,322,1849803,17202,252499,177,49425,1102,9824399,225821,43505197,Europe,20,907,4,156,7,5804
17,Peru,1879049,,65608,,1720665,,92776,2685,56311,1966,11972376,358787,33369044,South America,18,509,3,,,2780
18,Indonesia,1736670,2385,47967,144,1597067,4181,91636,,6292,174,15481111,56085,276027635,Asia,159,5755,18,9,0.5,332
19,Czechia,1652238,1050,29886,7,1592219,83,30133,293,154037,2786,21214900,1977853,10726227,Europe,6,359,1,98,0.7,2809
20,South Africa,1611143,2750,55183,59,1523243,1078,32717,546,26872,920,11087505,184929,59955627,Africa,37,1086,5,46,1.0,546
21,Netherlands,1593728,4446,17436,13,1360722,8724,215570,704,92833,1016,13171698,767234,17167780,Europe,11,985,1,259,0.8,12557
22,Canada,1322486,4081,24905,36,1224792,4682,72789,1327,34776,655,33260624,874616,38028810,North America,29,1527,1,107,0.9,1914
23,Chile,1280252,6736,27734,87,1214817,6421,37701,2953,66478,1440,13881510,720805,19258354,South America,15,694,1,350,5,1958
24,Philippines,1138187,6739,19051,93,1062427,8952,56709,1819,10268,172,12570563,113409,110842608,Asia,97,5818,9,61,0.8,512
25,Iraq,1136917,2058,15930,20,1039616,5220,81371,465,27729,389,9855685,240379,41000676,Asia,36,2574,4,50,0.5,1985
26,Romania,1071334,729,29485,72,1023822,1793,18027,784,56014,1542,8659474,452758,19126034,Europe,18,649,2,38,4,943
