#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,39129052,4214,877398,297,31246641,2450,7005013,16206,,,,,,North America,,,,,,
,Asia,46108326,9698,597361,138,40271943,16451,5239022,33030,,,,,,Asia,,,,,,
,South America,26568095,,722949,,24060560,,1784586,28240,,,,,,South America,,,,,,
,Europe,45961357,8427,1046719,341,41613701,33446,3300937,23176,,,,,,Europe,,,,,,
,Africa,4716638,,126189,,4250706,,339743,3019,,,,,,Africa,,,,,,
,Oceania,65896,5,1225,,61412,,3259,3,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,162550085,22344,3371856,776,141505669,52347,17672560,103674,20854,432.6,,,,All,,,,,,
1,USA,33664013,,599314,,26712821,,6351878,8346,101189,1801,464099542,1395010,332685557,North America,10,555,1,,,19093
2,India,24372907,664,266229,,20432898,6575,3673780,8944,17512,191,313017193,224909,1391753322,Asia,57,5228,4,0.5,,2640
3,Brazil,15521313,,432785,,14028355,,1060173,8318,72574,2024,46970130,219621,213868974,South America,14,494,5,,,4957
4,France,5848154,,107423,,5042411,,698320,4352,89423,1643,80698552,1233944,65398877,Europe,11,609,1,,,10678
5,Turkey,5095390,,44301,,4894024,,157065,2670,59858,520,50463016,592813,85124706,Asia,17,1922,2,,,1845
6,Russia,4922901,,115116,,4537634,,270151,2300,33721,789,132700000,908974,145988804,Europe,30,1268,1,,,1850
7,UK,4446824,,127668,,4273441,,45715,129,65207,1872,169007195,2478284,68195259,Europe,15,534,0,,,670
8,Italy,4146722,,123927,,3683189,,339606,1860,68672,2052,62405408,1033466,60384578,Europe,15,487,1,,,5624
9,Spain,3604799,,79339,,3297340,,228120,1899,77074,1696,47213067,1009462,46770505,Europe,13,590,1,,,4877
10,Germany,3585891,,86481,,3275500,16500,223910,4376,42681,1029,58093759,691457,84016407,Europe,23,972,1,,,2665
11,Argentina,3269466,,69853,,2913144,,286469,5457,71770,1533,12224943,268356,45554984,South America,14,652,4,,,6288
12,Colombia,3084460,,80250,,2888990,,115220,6582,60065,1563,15783446,307356,51352407,South America,17,640,3,,,2244
13,Poland,2849014,,71311,,2589277,,188426,1690,75350,1886,15078062,398779,37810599,Europe,13,530,3,,,4983
14,Iran,2732152,,76433,,2196197,,459522,5468,32172,900,17750149,209015,84922994,Asia,31,1111,5,,,5411
15,Mexico,2377995,2880,220159,258,1897587,2104,260249,4798,18277,1692,6829477,52492,130105532,North America,55,591,19,22,2,2000
16,Ukraine,2150244,6796,47942,322,1849803,17202,252499,177,49425,1102,9790291,225037,43505197,Europe,20,907,4,156,7,5804
17,Peru,1879049,,65608,,1720665,,92776,2685,56311,1966,11972376,358787,33369044,South America,18,509,3,,,2780
18,Indonesia,1734285,,47823,,1592886,,93576,,6283,173,15410887,55831,276027635,Asia,159,5772,18,,,339
19,Czechia,1651178,,29857,,1588346,,32975,319,153938,2784,21004062,1958197,10726227,Europe,6,359,1,,,3074
20,South Africa,1608393,,55124,,1522165,,31104,546,26826,919,11052993,184353,59955627,Africa,37,1088,5,,,519
21,Netherlands,1589282,,17423,,1351988,,219871,722,92574,1015,13171698,767234,17167780,Europe,11,985,1,,,12807
22,Canada,1318405,,24869,,1220110,,73426,1327,34669,654,33260624,874616,38028810,North America,29,1529,1,,,1931
23,Chile,1273516,,27647,,1208396,,37473,2976,66128,1436,13816198,717413,19258354,South America,15,697,1,,,1946
24,Iraq,1134859,,15910,,1034396,,84553,457,27679,388,9840649,240012,41000676,Asia,36,2577,4,,,2062
25,Philippines,1131467,,18958,,1053523,,58986,1819,10208,171,12529921,113042,110842608,Asia,98,5847,9,,,532
26,Romania,1070605,,29413,,1022029,,19163,809,55976,1538,8626765,451048,19126034,Europe,18,650,2,,,1002
27,Sweden,1037126,,14275,,878153,,144698,341,102141,1406,8798383,866506,10153859,Europe,10,711,1,,,14251
28,Belgium,1028104,1631,24664,19,905973,,97467,644,88375,2120,13210753,1135591,11633375,Europe,11,472,1,140,2,8378
29,Pakistan,874751,1531,19467,83,783480,3042,71804,4387,3895,87,12410924,55259,224594312,Asia,257,11537,18,7,0.4,320
30,Portugal,841379,,16999,,802285,,22095,72,82724,1671,11091313,1090498,10170866,Europe,12,598,1,,,2172
31,Israel,839079,,6380,,831950,,749,73,91228,694,14487253,1575114,9197590,Asia,11,1442,1,,,81
32,Hungary,796390,,29041,,608891,,158458,338,82621,3013,5607336,581732,9639032,Europe,12,332,2,,,16439
33,Bangladesh,779535,,12102,,720471,,46962,1149,4693,73,5698528,34306,166110142,Asia,213,13726,29,,,283
34,Jordan,723069,,9224,,710445,,3400,729,70263,896,6912958,671758,10290844,Asia,14,1116,1,,,330
35,Serbia,705185,,6646,,673038,,25501,101,80993,763,3989567,458214,8706771,Europe,12,1310,2,,,2929
36,Switzerland,679510,,10730,,617283,,51497,179,78020,1232,7273942,835176,8709474,Europe,13,812,1,,,5913
37,Japan,665547,,11255,,579446,,74846,1209,5276,89,12913954,102378,126139908,Asia,190,11207,10,,,593
38,Austria,635780,,10455,,612523,,12802,322,70245,1155,35939913,3970842,9050956,Europe,14,866,0,,,1414
39,UAE,543610,,1626,,523778,,18206,,54395,163,46799807,4682882,9993805,Asia,18,6146,0,,,1822
40,Lebanon,534968,,7569,,492270,,35129,333,78685,1113,4163257,612346,6798866,Asia,13,898,2,,,5167
41,Morocco,514705,,9092,,502604,,3009,94,13803,244,6370615,170844,37289158,Africa,72,4101,6,,,81
42,Malaysia,462190,,1822,,418897,,41471,482,14124,56,10397529,317727,32724742,Asia,71,17961,3,,,1267
43,Nepal,439658,,4669,,327653,,107336,,14859,158,2733510,92382,29589353,Asia,67,6337,11,,,3628
44,Saudi Arabia,431432,,7134,,415747,,8551,1323,12228,202,17868871,506452,35282461,Asia,82,4946,2,,,242
45,Bulgaria,413838,,17243,,361993,,34602,504,59951,2498,2656622,384855,6902925,Europe,17,400,3,,,5013
46,Ecuador,407002,,19514,,342878,,44610,572,22770,1092,1359491,76057,17874632,South America,44,916,13,,,2496
47,Slovakia,387162,,12168,,370043,,4951,214,70884,2228,2752948,504024,5461938,Europe,14,449,2,,,906
48,Greece,373881,,11322,,335156,,27403,677,36024,1091,8772810,845264,10378778,Europe,28,917,1,,,2640
49,Belarus,373351,,2681,,363873,,6797,,39522,284,6050830,640528,9446623,Europe,25,3524,2,,,720
50,Panama,370043,,6292,,358670,,5081,105,84611,1439,2507280,573293,4373467,North America,12,695,2,,,1162
51,Kazakhstan,355645,2505,4039,22,312837,2669,38769,221,18747,213,10749824,566643,18971060,Asia,53,4697,2,132,1,2044
52,Croatia,349084,,7664,,334206,,7214,207,85492,1877,1912994,468499,4083243,Europe,12,533,2,,,1767
53,Azerbaijan,328994,,4754,,312460,,11780,,32196,465,3368394,329642,10218336,Asia,31,2149,3,,,1153
54,Georgia,327831,,4397,,307334,,16100,,82318,1104,4511631,1132860,3982513,Asia,12,906,1,,,4043
55,Bolivia,327224,,13409,,267973,,45842,158,27706,1135,1287762,109033,11810731,South America,36,881,9,,,3881
56,Tunisia,325280,,11727,,286230,,27323,445,27276,983,1380132,115728,11925686,Africa,37,1017,9,,,2291
57,Paraguay,309638,,7482,,256345,,45811,590,42955,1038,1182111,163992,7208345,South America,23,963,6,,,6355
58,Palestine,303270,,3401,,288891,,10978,78,58281,654,1784690,342970,5203627,Asia,17,1530,3,,,2110
59,Kuwait,290006,,1681,,275745,,12580,190,67051,389,2446116,565554,4325171,Asia,15,2573,2,,,2909
60,Costa Rica,282741,,3547,,221903,,57291,489,55068,691,1093074,212892,5134409,North America,18,1448,5,,,11158
61,Dominican Republic,275378,,3565,,232925,,38888,275,25167,326,1468228,134181,10942105,North America,40,3069,7,,,3554
62,Ethiopia,265413,,3964,,217370,,44079,620,2260,34,2644565,22523,117416656,Africa,442,29621,44,,,375
63,Denmark,264465,,2499,,249487,,12479,33,45520,430,45701715,7866179,5809900,Europe,22,2325,0,,,2148
64,Lithuania,263475,,4084,,237431,,21960,158,97976,1519,3074012,1143104,2689180,Europe,10,658,1,,,8166
65,Ireland,254870,,4941,,237164,,12765,39,51122,991,4729538,948653,4985528,Europe,20,1009,1,,,2560
66,Moldova,253567,,6006,,244487,,3074,160,62985,1492,1040432,258440,4025815,Europe,16,670,4,,,764
67,Slovenia,248520,,4314,,236049,,8157,125,119528,2075,1224095,588738,2079186,Europe,8,482,2,,,3923
68,Egypt,243317,,14206,,179817,,49294,90,2340,137,2715258,26108,104000632,Africa,427,7321,38,,,474
69,Guatemala,240170,,7845,,219456,,12869,5,13195,431,1336353,73419,18201700,North America,76,2320,14,,,707
70,Uruguay,235206,,3369,,204051,,27786,515,67507,967,1980797,568512,3484175,South America,15,1034,2,,,7975
71,Honduras,225256,1334,5937,39,82549,362,136770,536,22434,591,673368,67064,10040740,North America,45,1691,15,133,4,13622
72,Armenia,220447,,4301,,207464,,8682,,74273,1449,1030335,347142,2968051,Asia,13,690,3,,,2925
73,Venezuela,212998,,2366,,196759,,13873,316,7509,83,3359014,118417,28365910,South America,133,11989,8,,,489
74,Qatar,212667,,524,,205750,,6393,215,75741,187,1964598,699692,2807805,Asia,13,5358,1,,,2277
75,Oman,202713,,2148,,186391,,14174,255,38845,412,1550000,297022,5218477,Asia,26,2429,3,,,2716
76,Bosnia and Herzegovina,202143,,8981,,168549,,24613,,61949,2752,937964,287449,3263066,Europe,16,363,3,,,7543
77,Bahrain,197474,,732,,181237,,15505,163,112692,418,4322199,2466533,1752338,Asia,9,2394,0,,,8848
78,Libya,181179,,3085,,167629,,10465,,26061,444,981532,141185,6952103,Africa,38,2254,7,,,1505
79,Nigeria,165661,,2066,,156399,,7196,11,787,10,1977479,9392,210540789,Africa,1271,101907,106,,,34
80,Kenya,165112,,2976,,113432,,48704,118,3013,54,1737168,31704,54792624,Africa,332,18412,32,,,889
81,North Macedonia,154524,,5184,,143427,,5913,124,74173,2488,749727,359875,2083300,Europe,13,402,3,,,2838
82,Myanmar,143035,,3212,,132072,,7751,,2614,59,2599597,47502,54725973,Asia,383,17038,21,,,142
83,Sri Lanka,138085,,923,,110108,,27054,,6425,43,3075321,143097,21491133,Asia,156,23284,7,,,1259
84,Albania,131939,,2427,,122105,,7407,18,45891,844,669140,232739,2875067,Europe,22,1185,4,,,2576
85,S. Korea,131061,681,1896,3,121282,887,7883,150,2554,37,9319094,181632,51307497,Asia,391,27061,6,13,0.06,154
86,Latvia,127053,,2248,,115670,,9135,81,68014,1203,2470356,1322436,1868034,Europe,15,831,1,,,4890
87,Estonia,126642,,1217,,118008,,7417,36,95413,917,1351340,1018104,1327310,Europe,10,1091,1,,,5588
88,Algeria,125059,,3360,,87137,,34562,28,2808,75,230861,5184,44534813,Africa,356,13254,193,,,776
89,Cuba,121838,,785,,114544,,6509,138,10762,69,3946550,348616,11320611,North America,93,14421,3,,,575
90,Norway,118740,,774,,88952,,29014,24,21755,142,5423294,993646,5457973,Europe,46,7052,1,,,5316
91,Kyrgyzstan,100249,404,1695,8,93302,349,5252,85,15150,256,1051972,158976,6617195,Asia,66,3904,6,61,1,794
92,Thailand,99145,3095,565,17,63667,1351,34913,1207,1417,8,8124896,116150,69951988,Asia,706,123809,9,44,0.2,499
93,Montenegro,98703,,1556,,95676,,1471,64,157137,2477,392125,624269,628135,Europe,6,404,2,,,2342
94,Uzbekistan,96368,251,667,,91831,324,3870,23,2844,20,1377915,40660,33888586,Asia,352,50807,25,7,,114
95,Ghana,93243,,783,,91146,,1314,7,2948,25,1118523,35360,31632469,Africa,339,40399,28,,,42
96,Zambia,92356,,1260,,90699,,397,36,4906,67,1462217,77666,18826944,Africa,204,14942,13,,,21
97,Finland,89686,,931,,46000,,42755,28,16165,168,4720329,850787,5548192,Europe,62,5959,1,,,7706
98,Cameroon,74946,,1152,,70497,,3297,385,2764,42,1518411,55999,27115061,Africa,362,23537,18,,,122
99,El Salvador,70915,,2178,,66418,,2319,28,10886,334,946627,145309,6514588,North America,92,2991,7,,,356
100,Cyprus,70742,,346,,39061,,31335,51,58225,285,5733920,4719369,1214976,Asia,17,3511,0,,,25791
101,Mozambique,70361,,826,,68487,,1048,24,2198,26,534044,16684,32008868,Africa,455,38752,60,,,33
102,Luxembourg,68922,,806,,66183,,1933,30,108577,1270,2760597,4348917,634778,Europe,9,788,0,,,3045
103,Afghanistan,63412,,2733,,54634,,6045,1124,1598,69,428935,10809,39684190,Asia,626,14520,93,,,152
104,Singapore,61505,,31,,61047,,427,3,10442,5,10441802,1772738,5890210,Asia,96,190007,1,,,72
105,Namibia,50733,,704,,47776,,2253,60,19659,273,406093,157361,2580640,Africa,51,3666,6,,,873
106,Botswana,49656,,761,,46640,,2255,1,20754,318,1089391,455317,2392597,Africa,48,3144,2,,,942
107,Mongolia,48101,553,205,5,39564,1234,8332,106,14471,62,2822456,849138,3323909,Asia,69,16214,1,166,2,2507
108,Jamaica,47150,,838,,22895,,23417,18,15863,282,351564,118277,2972378,North America,63,3547,8,,,7878
109,Ivory Coast,46535,,295,,46006,,234,,1727,11,608960,22603,26940965,Africa,579,91325,44,,,9
110,Maldives,42775,,92,,27672,,15011,90,77948,168,788171,1436261,548766,Asia,13,5965,1,,,27354
111,Uganda,42674,,347,,41971,,356,24,908,7,1055305,22462,46982269,Africa,1101,135396,45,,,8
112,Senegal,40806,,1122,,39529,,155,11,2383,66,495502,28936,17123805,Africa,420,15262,35,,,9
113,Madagascar,39888,,748,,37431,,1709,285,1409,26,194669,6878,28304042,Africa,710,37840,145,,,60
114,Zimbabwe,38535,,1582,,36308,,645,12,2560,105,443025,29437,15049987,Africa,391,9513,34,,,43
115,Sudan,34272,,2446,,27949,,3877,,766,55,232965,5208,44731659,Africa,1305,18288,192,,,87
116,Malawi,34200,,1153,,32176,,871,11,1749,59,238017,12171,19555612,Africa,572,16961,82,,,45
117,DRC,30511,,775,,26601,,3135,,332,8,155250,1689,91902095,Africa,3012,118583,592,,,34
118,Malta,30474,,417,,29877,,180,,68858,942,893092,2017995,442564,Europe,15,1061,0,,,407
119,Angola,30030,,651,,25650,,3729,22,890,19,527590,15635,33744917,Africa,1124,51836,64,,,111
120,Australia,29962,5,910,,28886,,166,1,1163,35,17465839,678129,25755941,Australia/Oceania,860,28303,1,0.2,,6
121,Cabo Verde,27672,,244,,24546,,2882,23,49307,435,158645,282681,561215,Africa,20,2300,4,,,5135
122,Rwanda,26033,,343,,24592,,1098,1,1968,26,1362483,102994,13228796,Africa,508,38568,10,,,83
123,Gabon,23799,,143,,20379,,3277,15,10480,63,767445,337934,2270994,Africa,95,15881,3,,,1443
124,Syria,23645,,1688,,20197,,1760,,1323,94,103566,5797,17866944,Asia,756,10585,173,,,99
125,Guinea,22746,,151,,20366,,2229,24,1692,11,445243,33130,13439391,Africa,591,89003,30,,,166
126,Runion,22644,,169,,21603,,872,36,25136,188,102720,114026,900850,Africa,40,5330,9,,,968
127,Cambodia,21499,,147,,9867,,11485,,1271,9,1029636,60857,16919063,Asia,787,115096,16,,,679
128,French Guiana,21465,,108,,9995,,11362,28,70297,354,234758,768821,305348,South America,14,2827,1,,,37210
129,Mayotte,20176,,171,,2964,,17041,6,72449,614,176919,635286,278487,Africa,14,1629,2,,,61191
130,French Polynesia,18815,,141,,18650,,24,1,66645,499,26355,93353,282316,Australia/Oceania,15,2002,11,,,85
131,Mauritania,18781,,457,,18024,,300,14,3950,96,248008,52159,4754881,Africa,253,10405,19,,,63
132,Eswatini,18511,,671,,17793,,47,3,15814,573,197154,168427,1170564,Africa,63,1745,6,,,40
133,Guadeloupe,16017,,221,,2242,,13554,33,40024,552,195404,488287,400183,North America,25,1811,2,,,33870
134,Trinidad and Tobago,15379,,265,,9900,,5214,15,10958,189,151103,107668,1403420,North America,91,5296,9,,,3715
135,Guyana,14988,,335,,12834,,1819,14,18976,424,135059,170995,789844,South America,53,2358,6,,,2303
136,Somalia,14486,,753,,6325,,7408,,890,46,120132,7381,16274750,Africa,1123,21613,135,,,455
137,Mali,14163,,510,,9157,,4496,,682,25,281392,13559,20752550,Africa,1465,40691,74,,,217
138,Papua New Guinea,13707,,136,,11034,,2537,,1507,15,110286,12128,9093328,Australia/Oceania,663,66863,82,,,279
139,Andorra,13510,,127,,13155,,228,12,174611,1641,193595,2502133,77372,Europe,6,609,0,,,2947
140,Burkina Faso,13394,,164,,13194,,36,,626,8,183292,8566,21396554,Africa,1597,130467,117,,,2
141,Haiti,13353,,271,,12414,,668,,1159,24,60085,5214,11522804,North America,863,42520,192,,,58
142,Tajikistan,13308,,90,,13218,,0,,1369,9,,,9722338,Asia,731,108026,,,,
143,Togo,13244,,125,,11847,,1272,,1568,15,321577,38075,8445949,Africa,638,67568,26,,,151
144,Belize,12714,,323,,12337,,54,1,31481,800,124603,308529,403861,North America,32,1250,3,,,134
145,Curaao,12246,,119,,12059,,68,23,74365,723,103024,625620,164675,North America,13,1384,2,,,413
146,Hong Kong,11819,,210,,11516,,93,2,1565,28,14841321,1965821,7549680,Asia,639,35951,1,,,12
147,Martinique,11736,,90,,98,,11548,24,31295,240,170302,454124,375012,North America,32,4167,2,,,30794
148,Suriname,11707,,223,,10112,,1372,29,19803,377,55126,93247,591185,South America,50,2651,11,,,2321
149,Djibouti,11402,,151,,11241,,10,,11397,151,153192,153127,1000422,Africa,88,6625,7,,,10
150,Congo,11343,,148,,8208,,2987,,2013,26,141948,25190,5635095,Africa,497,38075,40,,,530
151,Bahamas,11024,,216,,9967,,841,5,27803,545,91550,230896,396498,North America,36,1836,4,,,2121
152,Aruba,10838,,104,,10639,,95,14,101139,971,156663,1461968,107159,North America,10,1030,1,,,887
153,Lesotho,10778,,320,,6427,,4031,,4997,148,86427,40069,2156964,Africa,200,6741,25,,,1869
154,South Sudan,10651,,115,,10462,,74,,942,10,158678,14033,11307299,Africa,1062,98324,71,,,7
155,Seychelles,9184,,32,,6413,,2739,,92885,324,21504,217487,98875,Africa,11,3090,5,,,27702
156,Benin,7995,,101,,7652,,242,35,645,8,595112,48006,12396596,Africa,1551,122739,21,,,20
157,Equatorial Guinea,7694,,112,,7279,,303,7,5334,78,123169,85381,1442573,Africa,187,12880,12,,,210
158,Nicaragua,7086,,184,,4225,,2677,,1059,27,,,6692758,North America,945,36374,,,,400
