#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,38393871,3025,863345,261,30112512,2277,7418014,17284,,,,,,North America,,,,,,
,Asia,40014065,621,525963,2,34280881,543,5207221,33656,,,,,,Asia,,,,,,
,South America,25015021,,676393,,22591774,,1746854,27827,,,,,,South America,,,,,,
,Europe,44700506,,1016744,,39556274,6669,4127488,29460,,,,,,Europe,,,,,,
,Africa,4605195,,122387,,4133612,,349196,3690,,,,,,Africa,,,,,,
,Oceania,63033,12,1202,,59284,4,2547,5,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,152792412,3658,3206049,263,130735043,9493,18851320,111922,19602,411.3,,,,All,,,,,,
1,USA,33146008,,590704,,25777927,,6777377,9543,99652,1776,447732682,1346092,332616743,North America,10,563,1,,,20376
2,India,19549656,,215523,,15981772,,3352361,8944,14052,155,288337385,207247,1391271798,Asia,71,6455,5,,,2410
3,Brazil,14725975,,406565,,13242665,,1076745,8318,68872,1901,43818216,204935,213815388,South America,15,526,5,,,5036
4,France,5642359,,104706,,4590376,,947277,5581,86283,1601,76301950,1166808,65393762,Europe,12,625,1,,,14486
5,Turkey,4849408,,40504,,4405199,,403705,3525,56990,476,47504193,558265,85092490,Asia,18,2101,2,,,4744
6,Russia,4814558,,110520,,4436583,,267455,2300,32979,757,129500000,887068,145986588,Europe,30,1321,1,,,1832
7,UK,4418530,,127524,,4218172,,72834,185,64804,1870,156302824,2292415,68182618,Europe,15,535,0,,,1068
8,Italy,4035617,,121033,,3484042,,430542,2522,66828,2004,58957954,976323,60387724,Europe,15,499,1,,,7130
9,Spain,3524077,,78216,,3206273,,239588,2308,75349,1672,46199597,987807,46769864,Europe,13,598,1,,,5123
10,Germany,3412373,,83702,,3012100,,316571,5049,40620,996,55490413,660546,84006917,Europe,25,1004,2,,,3768
11,Argentina,2993865,,64096,,2655359,,274410,5370,65741,1407,11209847,246152,45540268,South America,15,711,4,,,6026
12,Colombia,2877746,,74215,,2686399,,117132,6006,56060,1446,14888382,290034,51333154,South America,18,692,3,,,2282
13,Poland,2798617,,67924,,2510858,,219835,2723,74014,1796,14321250,378748,37812066,Europe,14,557,3,,,5814
14,Iran,2516157,,72090,,1971064,,473003,5421,29642,849,15961178,188033,84884809,Asia,34,1177,5,,,5572
15,Mexico,2347780,3025,217168,261,1867191,2277,263421,4798,18052,1670,6650124,51132,130057448,North America,55,599,20,23,2,2025
16,Ukraine,2078086,,44436,,1670481,,363169,177,47756,1021,9456234,217312,43514481,Europe,21,979,5,,,8346
17,Peru,1799445,,61477,,1688091,,49877,2652,53952,1843,11169530,334891,33352726,South America,19,543,3,,,1495
18,Indonesia,1672880,,45652,,1526978,,100250,,6063,165,14703659,53289,275924964,Asia,165,6044,19,,,363
19,Czechia,1632932,,29316,,1555152,,48464,527,152247,2733,18347631,1710651,10725523,Europe,7,366,1,,,4519
20,South Africa,1582842,,54406,,1506732,,21704,546,26412,908,10682827,178258,59929069,Africa,38,1102,6,,,362
21,Netherlands,1502107,,17169,,1263274,,221664,792,87503,1000,12274847,715049,17166437,Europe,11,1000,1,,,12913
22,Canada,1227035,,24261,,1119279,,83495,1422,32276,638,31629802,831989,38017069,North America,31,1567,1,,,2196
23,Chile,1204755,,26457,,1136816,,41482,3336,62576,1374,13115985,681260,19252532,South America,16,728,1,,,2155
24,Iraq,1070366,,15498,,949341,,105527,571,26127,378,9376388,228868,40968539,Asia,38,2643,4,,,2576
25,Romania,1056572,,28194,,992605,,35773,1277,55230,1474,8273925,432498,19130567,Europe,18,679,2,,,1870
26,Philippines,1046653,,17354,,957051,,72248,750,9447,157,11854425,106998,110790799,Asia,106,6384,9,,,652
27,Belgium,990229,,24230,,858223,,107776,854,85133,2083,12529895,1077230,11631588,Europe,12,480,1,,,9266
28,Sweden,973604,,14048,,806095,6978,153461,392,95906,1384,8482276,835558,10151626,Europe,10,723,1,,,15117
29,Israel,838481,,6363,,830625,,1493,110,91163,692,14200104,1543894,9197590,Asia,11,1445,1,,,162
30,Portugal,836947,,16976,,796477,,23494,84,82280,1669,10515374,1033765,10171918,Europe,12,599,1,,,2310
31,Pakistan,825519,,17957,,717009,,90553,5490,3678,80,11836866,52739,224441715,Asia,272,12499,19,,,403
32,Hungary,781299,,27701,,517026,,236572,621,81048,2874,5394652,559617,9639899,Europe,12,348,2,,,24541
33,Bangladesh,760584,,11510,,684671,,64403,996,4580,69,5484821,33031,166051909,Asia,218,14427,30,,,388
34,Jordan,712077,,8871,,685010,,18196,729,69219,862,6714356,652687,10287249,Asia,14,1160,2,,,1769
35,Serbia,690931,,6386,,638811,,45734,160,79344,733,3847549,441840,8708015,Europe,13,1364,2,,,5252
36,Switzerland,659974,,10633,,590565,,58776,238,75796,1221,6911371,793751,8707229,Europe,13,819,1,,,6750
37,Austria,620485,,10233,,587115,,23137,484,68568,1131,32228406,3561491,9049134,Europe,15,884,0,,,2557
38,Japan,591602,,10229,,523227,,58146,1020,4690,81,11897791,94312,126153600,Asia,213,12333,11,,,461
39,Lebanon,527508,,7302,,464660,,55546,582,77575,1074,4011613,589948,6799947,Asia,13,931,2,,,8169
40,UAE,521948,,1591,,502460,,17897,,52249,159,44311796,4435810,9989561,Asia,19,6279,0,,,1792
41,Morocco,511562,,9026,,498131,,4405,207,13725,242,6270195,168221,37273622,Africa,73,4130,6,,,118
42,Saudi Arabia,418411,,6968,,401544,,9899,1333,11865,198,16969267,481218,35263191,Asia,84,5061,2,,,281
43,Malaysia,411594,,1521,,380442,,29631,337,12583,46,9482220,289887,32710014,Asia,79,21506,3,,,906
44,Bulgaria,404846,,16444,,339889,,48513,670,58633,2382,2525448,365754,6904772,Europe,17,420,3,,,7026
45,Ecuador,384589,,18724,,318598,,47267,623,21527,1048,1291070,72268,17865111,South America,46,954,14,,,2646
46,Slovakia,382720,,11732,,363604,,7384,310,70072,2148,2629250,481385,5461845,Europe,14,466,2,,,1352
47,Panama,364844,,6235,,354713,,3896,105,83468,1426,2402739,549693,4371053,North America,12,701,2,,,891
48,Belarus,359982,,2552,,350433,,6997,,38107,270,5868221,621191,9446733,Europe,26,3702,2,,,741
49,Greece,346422,,10453,,306498,,29471,811,33372,1007,8165612,786624,10380577,Europe,30,993,1,,,2839
50,Croatia,334229,,7130,,312823,,14276,246,81836,1746,1814505,444281,4084137,Europe,12,573,2,,,3495
51,Nepal,328893,,3298,,282382,,43213,,11122,112,2488359,84149,29570715,Asia,90,8966,12,,,1461
52,Kazakhstan,322695,,3699,,276977,,42019,221,17017,195,10190393,537381,18963084,Asia,59,5127,2,,,2216
53,Azerbaijan,320322,,4538,,291564,,24220,,31358,444,3253878,318536,10215094,Asia,32,2251,3,,,2371
54,Georgia,311457,,4130,,291457,,15870,,78201,1037,4204446,1055655,3982784,Asia,13,964,1,,,3985
55,Tunisia,310734,,10808,,261552,,38374,518,26065,907,1319328,110670,11921296,Africa,38,1103,9,,,3219
56,Bolivia,305594,,12975,,251664,,40955,71,25887,1099,1172611,99331,11805074,South America,39,910,10,,,3469
57,Palestine,296462,,3249,,272333,,20880,147,57018,625,1741234,334891,5199404,Asia,18,1600,3,,,4016
58,Paraguay,281023,,6476,,231517,,43030,512,39003,899,1102980,153080,7205234,South America,26,1113,7,,,5972
59,Kuwait,275270,,1569,,258599,,15102,220,63677,363,2334897,540119,4322927,Asia,16,2755,2,,,3493
60,Dominican Republic,266861,,3487,,227267,,36107,196,24397,319,1406420,128578,10938244,North America,41,3137,8,,,3301
61,Ethiopia,258062,,3709,,200148,,54205,912,2200,32,2584305,22029,117315204,Africa,455,31630,45,,,462
