#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,39204736,1988,878742,59,31693343,1621,6632651,15839,,,,,,North America,,,,,,
,Asia,46857114,20160,608699,458,41240648,30581,5007767,32838,,,,,,Asia,,,,,,
,South America,26789571,1051,729041,24,24236816,1224,1823714,28328,,,,,,South America,,,,,,
,Europe,46103178,16753,1049983,591,41901716,41654,3151479,22214,,,,,,Europe,,,,,,
,Africa,4730374,,126652,,4262058,,341664,2992,,,,,,Africa,,,,,,
,Oceania,65926,10,1225,,61834,6,2867,3,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,163751620,39962,3394357,1132,143397121,75086,16960142,102214,21008,435.5,,,,All,,,,,,
1,USA,33715951,,600147,,27136020,,5979784,7971,101342,1804,466056452,1400847,332696143,North America,10,554,1,,,17974
2,India,24965463,538,274411,,21174076,6467,3516976,8944,17937,197,316423658,227344,1391827403,Asia,56,5072,4,0.4,,2527
3,Brazil,15627475,,435823,,14097287,,1094365,8318,73068,2038,47073060,220094,213877218,South America,14,491,5,,,5117
4,France,5877787,,107616,,5116705,,653466,4255,89875,1646,81239297,1242197,65399664,Europe,11,608,1,,,9992
5,Turkey,5117374,,44760,,4947256,,125358,2468,60113,526,50869896,597558,85129663,Asia,17,1902,2,,,1473
6,Russia,4949573,9328,116211,340,4563254,7181,270108,2300,33904,796,133800000,916507,145989144,Europe,29,1256,1,64,2,1850
7,UK,4450777,,127679,,4277207,,45891,129,65263,1872,169007195,2478213,68197203,Europe,15,534,0,,,673
8,Italy,4159122,,124156,,3706084,,328882,1779,68878,2056,62902667,1041709,60384095,Europe,15,486,1,,,5447
9,Spain,3604799,,79339,,3297340,,228120,1899,77074,1696,47213067,1009460,46770603,Europe,13,590,1,,,4877
10,Germany,3602939,,86731,,3300700,14300,215508,4123,42883,1032,58093759,691445,84017867,Europe,23,969,1,,,2565
11,Argentina,3307285,,70522,,2952599,,284164,5538,72596,1548,12399366,272171,45557248,South America,14,646,4,,,6238
12,Colombia,3118426,,81300,,2917584,,119542,6582,60722,1583,15925025,310095,51355369,South America,16,632,3,,,2328
13,Poland,2855190,1109,71675,11,2605703,4729,177812,1572,75513,1896,15184082,401585,37810373,Europe,13,528,2,29,0.3,4703
14,Iran,2751166,,76936,,2226122,,448108,5337,32394,906,18018878,212164,84928868,Asia,31,1104,5,,,5276
15,Mexico,2381923,1233,220433,53,1901322,1580,260168,4798,18307,1694,6852082,52663,130112930,North America,55,590,19,9,0.4,2000
16,Ukraine,2156000,2136,48184,109,1864593,6869,243223,177,49559,1108,9841788,226228,43503769,Europe,20,903,4,49,3,5591
17,Peru,1889052,,66220,,1720665,,102167,2680,56607,1984,12091820,362339,33371555,South America,18,504,3,,,3061
18,Indonesia,1744045,4295,48305,212,1606611,5754,89129,,6318,175,15528037,56252,276043430,Asia,158,5715,18,16,0.8,323
19,Czechia,1653099,257,29913,6,1596931,24,26255,250,154116,2789,21389353,1994097,10726335,Europe,6,359,1,24,0.6,2448
20,South Africa,1613728,,55210,,1524352,,34166,546,26914,921,11115048,185375,59959712,Africa,37,1086,5,,,570
21,Netherlands,1598164,,17449,,1369594,,211121,681,93090,1016,13524699,787786,17167986,Europe,11,984,1,,,12297
22,Canada,1328582,,24948,,1233287,,70347,1344,34935,656,33482165,880400,38030617,North America,29,1524,1,,,1850
23,Chile,1286548,,27832,,1220351,,38365,2954,66802,1445,13947396,724192,19259250,South America,15,692,1,,,1992
24,Philippines,1149925,5979,19262,72,1076428,6602,54235,1819,10374,174,12618348,113832,110850579,Asia,96,5755,9,54,0.6,489
25,Iraq,1139373,,15954,,1045240,,78179,456,27786,389,9872873,240769,41005620,Asia,36,2570,4,,,1907
26,Romania,1071899,,29523,,1025145,,17231,777,56046,1544,8678223,453755,19125336,Europe,18,648,2,,,901
27,Sweden,1037126,,14275,,892260,,130591,306,102138,1406,9481745,933775,10154202,Europe,10,711,1,,,12861
28,Belgium,1031923,1852,24709,23,910652,,96562,622,88702,2124,13287222,1142137,11633650,Europe,11,471,1,159,2,8300
29,Pakistan,880362,3232,19617,74,792522,3754,68223,4443,3919,87,12480767,55564,224617789,Asia,255,11450,18,14,0.3,304
30,Portugal,842182,,17007,,802900,,22275,71,82805,1672,11165909,1097850,10170705,Europe,12,598,1,,,2190
31,Israel,839119,,6382,,832072,,665,71,91232,694,14487253,1575114,9197590,Asia,11,1441,1,,,72
32,Hungary,798573,426,29213,38,630976,5888,138384,258,82849,3031,5649027,586066,9638898,Europe,12,330,2,44,4,14357
33,Bangladesh,780159,,12149,,722036,,45974,1149,4696,73,5707716,34359,166119101,Asia,213,13673,29,,,277
34,Jordan,724154,,9259,,710445,,4450,729,70365,900,6940992,674446,10291397,Asia,14,1112,1,,,432
35,Serbia,706458,,6681,,677135,,22642,99,81141,767,4009511,460515,8706580,Europe,12,1303,2,,,2601
36,Switzerland,679510,,10731,,617283,,51496,187,78017,1232,7273942,835143,8709819,Europe,13,812,1,,,5912
37,Japan,677988,,11463,,590044,,76481,1223,5375,91,13084423,103731,126137802,Asia,186,11004,10,,,606
38,Austria,637573,476,10480,6,617307,1159,9786,293,70440,1158,36531447,4036073,9051236,Europe,14,864,0,53,0.7,1081
39,UAE,546182,,1631,,526302,,18249,,54648,163,46919907,4694593,9994457,Asia,18,6128,0,,,1826
40,Lebanon,535753,,7620,,497198,,30935,333,78802,1121,4183866,615392,6798700,Asia,13,892,2,,,4550
41,Morocco,514944,,9098,,503181,,2665,96,13809,244,6380889,171108,37291548,Africa,72,4099,6,,,71
42,Malaysia,470110,,1902,,426319,,41889,520,14365,58,10503288,320936,32727008,Asia,70,17207,3,,,1280
43,Nepal,455020,,5001,,339756,,110263,,15376,169,2771020,93640,29592220,Asia,65,5917,11,,,3726
44,Saudi Arabia,433094,,7162,,417787,,8145,1376,12274,203,17970506,509290,35285426,Asia,81,4927,2,,,231
45,Bulgaria,414192,,17259,,362475,,34458,499,60005,2500,2668212,386549,6902641,Europe,17,400,3,,,4992
46,Ecuador,410129,,19699,,354499,,35931,587,22943,1102,1368816,76572,17876097,South America,44,907,13,,,2010
47,Slovakia,387659,136,12238,14,371004,109,4417,192,70974,2241,2765568,506333,5461953,Europe,14,446,2,25,3,809
48,Greece,377090,,11415,,338571,,27104,656,36334,1100,8856180,853320,10378501,Europe,28,909,1,,,2612
49,Belarus,376341,,2701,,367097,,6543,,39839,286,6090900,644771,9446606,Europe,25,3497,2,,,693
50,Panama,370877,,6296,,359214,,5367,105,84794,1439,2524764,577242,4373839,North America,12,695,2,,,1227
51,Kazakhstan,360193,2089,4073,19,317741,1738,38379,221,18985,215,10749824,566607,18972287,Asia,53,4658,2,110,1,2023
52,Croatia,350506,116,7738,30,337475,1025,5293,173,85843,1895,1929591,472579,4083105,Europe,12,528,2,28,7,1296
53,Bolivia,332567,1051,13517,24,271690,1224,47360,200,28156,1144,1309771,110889,11811601,South America,36,874,9,89,2,4010
54,Georgia,330879,504,4469,27,310859,2038,15551,,83084,1122,4591316,1152881,3982471,Asia,12,891,1,127,7,3905
55,Azerbaijan,329843,,4779,,314900,,10164,,32278,468,3384053,331158,10218835,Asia,31,2138,3,,,995
56,Tunisia,326572,,11849,,287644,,27079,445,27382,994,1387361,116327,11926362,Africa,37,1007,9,,,2271
