#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,38576597,11043,866258,534,30350144,5232,7360195,17308,,,,,,North America,,,,,,
,Asia,41626782,181221,543175,1848,35773293,140587,5310314,33592,,,,,,Asia,,,,,,
,South America,25312936,7279,686485,121,22964869,6560,1661582,27852,,,,,,South America,,,,,,
,Europe,45038358,68657,1024952,2095,40116888,98207,3896518,28359,,,,,,Europe,,,,,,
,Africa,4629769,1773,123284,54,4160074,2124,346411,3569,,,,,,Africa,,,,,,
,Oceania,63260,20,1208,,59868,14,2184,4,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,155248423,269993,3245377,4652,133425842,252724,18577204,110684,19917,416.4,,,,All,,,,,,
1,USA,33279375,4716,592511,102,25967231,842,6719633,9471,100048,1781,451310096,1356782,332632623,North America,10,561,1,14,0.3,20201
2,India,20764074,105840,226720,551,17000610,62210,3536744,8944,14923,163,294852078,211913,1391382919,Asia,67,6137,5,76,0.4,2542
3,Brazil,14860812,,411854,,13442996,,1005962,8318,69499,1926,46439030,217180,213827754,South America,14,519,5,,,4705
4,France,5680378,,105387,,4717083,,857908,5504,86863,1612,77243683,1181187,65394942,Europe,12,621,1,,,13119
5,Turkey,4929118,,41527,,4554037,,333554,3452,57922,488,48229733,566742,85099924,Asia,17,2049,2,,,3920
6,Russia,4847489,7975,111895,360,4464550,7506,271044,2300,33205,766,130200000,891860,145987100,Europe,30,1305,1,55,2,1857
7,UK,4425940,2144,127570,27,4237913,3141,60457,181,64910,1871,160653676,2356125,68185535,Europe,15,534,0,31,0.4,887
8,Italy,4070400,10585,122005,267,3541266,17072,407129,2368,67405,2020,59879330,991593,60386998,Europe,15,495,1,175,4,6742
9,Spain,3544945,,78399,,3222697,,243849,2292,75795,1676,47213067,1009473,46770012,Europe,13,597,1,,,5214
10,Germany,3457118,8936,84457,172,3084700,23200,287961,5049,41152,1005,55490413,660529,84009107,Europe,24,995,2,106,2,3428
11,Argentina,3047417,,65202,,2717458,,264757,5389,66912,1432,11435298,251084,45543664,South America,15,699,4,,,5813
12,Colombia,2919805,,75627,,2737757,,106421,6006,56875,1473,15060360,293359,51337597,South America,18,679,3,,,2073
13,Poland,2811951,3896,68482,349,2540684,3753,202785,2469,74367,1811,14546443,384707,37811727,Europe,13,552,3,103,9,5363
14,Iran,2591609,15872,73568,349,2039427,16841,478614,5499,30528,867,16511987,194502,84893621,Asia,33,1154,5,187,4,5638
15,Mexico,2352964,3064,217740,395,1875211,2836,260013,4798,18090,1674,6678270,51344,130068544,North America,55,597,19,24,3,1999
16,Ukraine,2090986,2576,45077,161,1697358,7728,348551,177,48055,1036,9487141,218033,43512338,Europe,21,965,5,59,4,8010
17,Peru,1818689,,62674,,1688091,,67924,2657,54523,1879,11348411,340216,33356492,South America,18,532,3,,,2036
18,Indonesia,1691658,5285,46349,212,1547092,5943,98217,,6130,168,14947019,54166,275948657,Asia,163,5954,18,19,0.8,356
19,Czechia,1639248,2405,29479,23,1568630,155,41139,473,152834,2748,19088160,1779668,10725686,Europe,7,364,1,224,2,3836
20,South Africa,1586148,,54511,,1509656,,21981,546,26464,909,10739813,179190,59935197,Africa,38,1100,6,,,367
21,Netherlands,1531800,7273,17245,24,1290245,5288,224310,808,89231,1005,12762141,743422,17166747,Europe,11,995,1,424,1,13067
22,Canada,1249950,,24396,,1142854,,82700,1456,32876,642,32009489,841917,38019779,North America,30,1558,1,,,2175
23,Chile,1222949,3885,26726,30,1160945,5315,35278,3260,63517,1388,13303828,690969,19253876,South America,16,720,1,202,2,1832
24,Iraq,1091954,5813,15640,32,979041,7248,97273,538,26649,382,9524638,232445,40975955,Asia,38,2620,4,142,0.8,2374
25,Philippines,1073555,5685,17800,178,993042,8961,62713,750,9689,161,12037543,108639,110802755,Asia,103,6225,9,51,2,566
26,Romania,1060895,1564,28616,142,1002985,2534,29294,1121,55459,1496,8342560,436109,19129521,Europe,18,668,2,82,7,1531
27,Belgium,999627,2731,24367,45,876674,3491,98586,795,85938,2095,12694315,1091327,11632000,Europe,12,477,1,235,4,8475
28,Sweden,995595,,14151,33,820831,3046,160613,403,98067,1394,8798383,866653,10152141,Europe,10,717,1,,3,15821
29,Pakistan,841636,4113,18429,119,738727,5665,84480,5211,3749,82,12010519,53504,224476929,Asia,267,12181,19,18,0.5,376
30,Israel,838739,42,6369,,831158,68,1212,90,91191,692,14315208,1556409,9197590,Asia,11,1444,1,5,,132
31,Portugal,838102,387,16983,2,798414,513,22705,83,82396,1670,10677767,1049755,10171675,Europe,12,599,1,38,0.2,2232
32,Hungary,785967,1130,28173,128,538965,5975,218829,511,81534,2923,5454661,565854,9639699,Europe,12,342,2,117,13,22701
33,Bangladesh,767338,1742,11755,50,698465,3433,57118,1093,4621,71,5560678,33485,166065347,Asia,216,14127,30,10,0.3,344
34,Jordan,716923,1220,8988,33,696524,2097,11411,729,69685,874,6781275,659139,10288079,Asia,14,1145,2,119,3,1109
35,Serbia,695875,1402,6478,22,651260,2822,38137,145,79915,744,3881861,445795,8707728,Europe,13,1344,2,161,3,4380
36,Switzerland,667380,1795,10676,9,594764,,61940,220,76642,1226,7029684,807291,8707747,Europe,13,816,1,206,1,7113
37,Austria,626239,1644,10311,20,595877,2193,20051,447,69201,1139,33241683,3673295,9049554,Europe,14,878,0,182,2,2216
