#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,38820230,4241,871225,317,30850303,2416,7098702,16782,,,,,,North America,,,,,,
,Asia,43560616,66381,565286,1335,37549636,79357,5445694,33115,,,,,,Asia,,,,,,
,South America,25843129,1394,702207,23,23425672,1007,1715250,27665,,,,,,South America,,,,,,
,Europe,45465574,37473,1034608,1027,40705527,74144,3725439,26462,,,,,,Europe,,,,,,
,Africa,4666626,497,124510,15,4199567,830,342549,3378,,,,,,Africa,,,,,,
,Oceania,63718,15,1209,,60506,2,2003,3,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,158420614,110001,3299060,2717,136791917,157756,18329637,107405,20324,423.2,,,,All,,,,,,
1,USA,33455120,539,595598,10,26405871,,6453651,9002,100570,1790,457312558,1374740,332653797,North America,10,559,1,2,0.03,19401
2,India,22296414,503,242398,,18317404,5906,3736612,8944,16023,174,302275471,217225,1391531080,Asia,62,5741,5,0.4,,2685
3,Brazil,15150628,,421484,,13677668,,1051476,8318,70849,1971,46834128,219010,213844242,South America,14,507,5,,,4917
4,France,5767959,,106277,,4832981,,828701,5005,88200,1625,78568784,1201422,65396516,Europe,11,615,1,,,12672
5,Turkey,5016141,,42746,,4691224,,282171,3175,58937,502,49192673,577990,85109837,Asia,17,1991,2,,,3315
6,Russia,4880262,8419,113326,334,4496132,7517,270804,2300,33429,776,131400000,900075,145987781,Europe,30,1288,1,58,2,1855
7,UK,4433090,,127603,,4245744,,59743,163,65011,1871,163171777,2392919,68189424,Europe,15,534,0,,,876
8,Italy,4102921,,122694,,3590107,,390120,2211,67945,2032,60871018,1008031,60386030,Europe,15,492,1,,,6460
9,Spain,3567408,,78792,,3248010,,240606,2183,76275,1685,47213067,1009469,46770209,Europe,13,594,1,,,5144
10,Germany,3519250,,85252,,3159200,12100,274798,5049,41890,1015,56836969,676534,84012027,Europe,24,985,1,,,3271
11,Argentina,3136158,,67042,,2798328,,270788,5285,68854,1472,11779602,258618,45548192,South America,15,679,4,,,5945
12,Colombia,2985536,,77359,,2806310,,101867,6006,58148,1507,15365234,299263,51343521,South America,17,664,3,,,1984
13,Poland,2833052,3852,70012,147,2569501,6422,193539,2138,74926,1852,14794397,391269,37811276,Europe,13,540,3,102,4,5119
14,Iran,2654811,14141,74910,386,2109702,17321,470199,5538,31268,882,17069126,201037,84905370,Asia,32,1133,5,167,5,5538
15,Mexico,2364617,2743,218928,271,1884008,2190,261681,4798,18178,1683,6751476,51901,130083339,North America,55,594,19,21,2,2012
16,Ukraine,2119510,5372,46393,193,1759751,9181,313366,177,48714,1066,9655779,221924,43509482,Europe,21,938,5,123,4,7202
17,Peru,1845056,,63826,,1720665,,60565,2670,55305,1913,11624047,348427,33361513,South America,18,523,3,,,1815
18,Indonesia,1713684,3922,47012,170,1568277,4360,98395,,6209,170,15222730,55159,275980248,Asia,161,5870,18,14,0.6,357
19,Czechia,1645061,717,29667,10,1575449,32,39945,366,153373,2766,19893984,1854761,10725902,Europe,7,362,1,67,0.9,3724
20,South Africa,1594817,,54724,,1514088,,26005,546,26605,913,10861611,181198,59943369,Africa,38,1095,6,,,434
21,Netherlands,1560022,6553,17323,4,1317452,7606,225247,758,90872,1009,12762141,743404,17167160,Europe,11,991,1,382,0.2,13121
22,Canada,1279971,,24568,,1174351,,81052,1331,33663,646,32549753,856046,38023391,North America,30,1548,1,,,2132
23,Chile,1241976,,27101,,1177342,,37533,3138,64499,1407,13495109,700838,19255667,South America,16,711,1,,,1949
24,Iraq,1112725,4167,15771,30,1005369,6743,91585,543,27149,385,9673212,236013,40985843,Asia,37,2599,4,102,0.7,2235
25,Philippines,1101990,7174,18472,204,1022224,9197,61294,750,9944,167,12287489,110879,110818696,Asia,101,5999,9,65,2,553
26,Romania,1066111,857,28966,63,1013666,1972,23479,984,55735,1514,8477446,443193,19128126,Europe,18,660,2,45,3,1227
27,Belgium,1014351,3364,24511,28,883729,3462,106111,727,87199,2107,12949152,1113183,11632550,Europe,11,475,1,289,2,9122
28,Sweden,1007792,,14173,,850811,7600,142808,381,99262,1396,8798383,866594,10152828,Europe,10,716,1,,,14066
29,Pakistan,858026,3786,18915,118,757281,4569,81830,4903,3822,84,12190671,54296,224523883,Asia,262,11870,18,17,0.5,364
30,Portugal,839258,,16991,,800007,,22260,74,82512,1670,10832463,1064997,10171352,Europe,12,599,1,,,2188
31,Israel,838887,2,6376,,831526,46,985,84,91207,693,14358336,1561098,9197590,Asia,11,1443,1,0.2,,107
32,Hungary,791709,1145,28602,98,568329,7210,194778,403,82132,2967,5528240,573503,9639432,Europe,12,337,2,119,10,20206
33,Bangladesh,773513,1386,11934,56,710162,3329,51417,1118,4657,72,5630894,33904,166083265,Asia,215,13917,29,8,0.3,310
34,Jordan,719233,,9076,,701191,,8966,729,69902,882,6824502,663269,10289185,Asia,14,1134,2,,,871
35,Serbia,700408,834,6558,19,661398,2945,32452,137,80439,753,3929245,451256,8707345,Europe,12,1328,2,96,2,3727
36,Switzerland,670613,,10704,,601958,,57951,205,77007,1229,7088449,813975,8708438,Europe,13,814,1,,,6655
37,Japan,633027,6996,10823,121,555401,4108,66803,1144,5018,86,12426322,98507,126146227,Asia,199,11655,10,55,1.0,530
38,Austria,631076,1026,10382,8,603901,1943,16793,409,69731,1147,34504177,3812568,9050115,Europe,14,872,0,113,0.9,1856
39,UAE,536017,1572,1613,3,516329,1560,18075,,53645,161,45870572,4590801,9991846,Asia,19,6195,0,157,0.3,1809
40,Lebanon,532269,,7460,,481968,,42841,453,78282,1097,4097623,602648,6799365,Asia,13,911,2,,,6301
41,Morocco,513628,,9064,,500540,,4024,128,13777,243,6330343,169796,37281988,Africa,73,4113,6,,,108
42,Malaysia,440677,3733,1683,26,401934,3211,37060,416,13469,51,10055506,307339,32717945,Asia,74,19440,3,114,0.8,1133
43,Saudi Arabia,425442,,7059,,408676,,9707,1319,12061,200,17459285,494968,35273567,Asia,83,4997,2,,,275
44,Bulgaria,409961,,16902,,348185,,44874,566,59382,2448,2584732,374394,6903778,Europe,17,408,3,,,6500
45,Ecuador,398921,,19137,,329582,,50202,620,22323,1071,1334841,74696,17870237,South America,45,934,13,,,2809
46,Nepal,394667,8777,3720,88,302787,4022,88160,,13342,126,2634504,89061,29580750,Asia,75,7952,11,297,3,2980
47,Slovakia,385475,80,12019,29,367921,391,5535,251,70575,2201,2720699,498124,5461895,Europe,14,454,2,15,5,1013
48,Belarus,368888,1214,2632,10,359687,1426,6569,,39050,279,5996492,634773,9446674,Europe,26,3589,2,129,1,695
49,Panama,367270,,6265,,356852,,4153,105,83998,1433,2458134,562199,4372353,North America,12,698,2,,,950
50,Greece,360577,,10978,,323458,,26141,737,34739,1058,8445689,813681,10379608,Europe,29,945,1,,,2518
51,Croatia,344494,665,7469,45,327404,1704,9621,234,84359,1829,1878350,459968,4083656,Europe,12,547,2,163,11,2356
52,Kazakhstan,342589,2350,3913,24,297268,3106,41408,221,18062,206,10455458,551234,18967379,Asia,55,4847,2,124,1,2183
53,Azerbaijan,326716,660,4680,14,306119,1539,15917,,31978,458,3330985,326029,10216840,Asia,31,2183,3,65,1,1558
54,Georgia,321919,1089,4281,18,300989,1489,16649,,80831,1075,4362839,1095465,3982638,Asia,12,930,1,273,5,4180
55,Tunisia,319512,,11350,,276198,,31964,529,26796,952,1356375,113755,11923660,Africa,37,1051,9,,,2681
56,Bolivia,317547,1394,13205,23,260438,1007,43904,158,26892,1118,1242041,105185,11808120,South America,37,894,10,118,2,3718
57,Palestine,301437,,3351,,285575,,12511,87,57950,644,1770081,340290,5201678,Asia,17,1552,3,,,2405
