#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,41869515,17681,933615,364,34969757,9203,5966143,13795,,,,,,North America,,,,,,
,Asia,60089163,34744,863301,209,56548903,26129,2676959,31026,,,,,,Asia,,,,,,
,South America,35024286,1025,1074194,37,32496009,1681,1454083,26498,,,,,,South America,,,,,,
,Europe,50537525,2049,1124919,27,46418503,2189,2994103,6819,,,,,,Europe,,,,,,
,Africa,6454213,,162834,,5649175,,642204,4333,,,,,,Africa,,,,,,
,Oceania,94917,177,1459,,74662,,18796,68,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,194070340,55676,4160337,637,176157715,39202,13752288,82539,24897,533.7,,,,All,,,,,,
1,USA,35283075,,626658,,29497875,,5158542,6719,105937,1882,521341856,1565327,333056090,North America,9,531,1,,,15489
2,India,31332159,957,420043,,30503166,7728,408950,8944,22471,301,454570811,326010,1394346143,Asia,45,3320,3,0.7,,293
3,Brazil,19632443,,548420,,18331462,,752561,8318,91673,2561,54786381,255823,214157514,South America,11,390,4,,,3514
4,Russia,6078522,,152296,,5450004,,476222,2300,41634,1043,161400000,1105474,146000731,Europe,24,959,1,,,3262
5,France,5953071,,111591,,5672063,,169417,872,90989,1706,100465378,1535547,65426422,Europe,11,586,1,,,2589
6,UK,5637975,,129044,,4434939,,1073992,699,82592,1890,237814221,3483777,68263323,Europe,12,529,0,,,15733
7,Turkey,5574997,,50821,,5410554,,113622,543,65359,596,65918377,772799,85298180,Asia,15,1678,1,,,1332
8,Argentina,4827973,,103359,,4464987,,259627,4358,105797,2265,18712620,410057,45634226,South America,9,442,2,,,5689
9,Colombia,4705734,,118188,,4462579,,124967,8155,91451,2297,21953347,426642,51456072,South America,11,435,2,,,2429
10,Italy,4307535,,127937,,4120846,,58752,155,71355,2119,75792867,1255521,60367642,Europe,14,472,1,,,973
11,Spain,4280429,,81221,,3683457,,515751,1292,91513,1736,55184196,1179806,46773957,Europe,11,576,1,,,11026
12,Germany,3760270,,92024,,3644100,800,24146,356,44729,1095,65845568,783246,84067512,Europe,22,914,1,,,287
13,Iran,3645654,,88273,,3220445,,336936,4696,42825,1037,25400499,298378,85128602,Asia,23,964,3,,,3958
14,Indonesia,3082410,,80598,,2431911,,569901,,11145,291,24409303,88254,276580478,Asia,90,3432,11,,,2061
15,Poland,2881948,,75235,,2653172,,153541,52,76237,1990,18265699,483185,37802702,Europe,13,502,2,,,4062
16,Mexico,2726160,16421,237954,328,2129788,8973,358418,4798,20912,1825,8143484,62467,130364451,North America,48,548,16,126,3,2749
17,South Africa,2356049,,69075,,2133196,,153778,546,39203,1149,14477689,240899,60098631,Africa,26,870,4,,,2559
18,Ukraine,2248164,745,52835,24,2184036,394,11293,177,51735,1216,11258394,259080,43455211,Europe,19,822,4,17,0.6,260
19,Peru,2101139,,195696,,N/A,N/A,N/A,1926,62801,5849,15221108,454947,33456912,South America,16,171,2,,,5523
20,Netherlands,1833668,,17792,,1663088,,152788,112,106764,1036,15472423,900868,17175010,Europe,9,965,1,,,8896
21,Czechia,1672140,,30347,,1638606,,3187,6,155838,2828,32033742,2985433,10730015,Europe,6,354,0,,,297
22,Chile,1606358,,34875,,1559891,,11592,1813,83275,1808,18226220,944868,19289702,South America,12,553,1,,,601
23,Philippines,1537097,,26891,,1455137,,55069,2031,13833,242,16187587,145675,111121584,Asia,72,4132,7,,,496
24,Iraq,1535848,,18167,,1394536,,123145,684,37302,441,12686807,308129,41173720,Asia,27,2266,3,,,2991
25,Canada,1425702,,26539,,1394612,,4551,244,37428,697,38111273,1000505,38092032,North America,27,1435,1,,,119
26,Bangladesh,1146564,,18851,,978616,,149097,1273,6889,113,7396867,44446,166423708,Asia,145,8828,22,,,896
27,Belgium,1113465,1304,25220,3,1055844,1022,32401,83,95634,2166,16800991,1443012,11643000,Europe,10,462,1,112,0.3,2783
28,Sweden,1096799,,14615,,1074362,2,7822,25,107890,1438,11231122,1104786,10165882,Europe,9,696,1,,,769
