Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
Afghanistan,3224,,95,,421,2708,7,83,2,13076,336,Asia
Hungary,3111,46,373,10,759,1979,50,322,39,86743,8979,Europe
Thailand,2989,1,55,1,2761,173,61,43,0.8,227860,3264,Asia
Nigeria,2950,,98,,481,2371,4,14,0.5,19512,95,Africa
Oman,2735,,13,,858,1864,17,536,3,40459,7923,Asia
Ghana,2719,,18,,294,2407,4,88,0.6,129461,4166,Africa
Greece,2642,,146,,1374,1122,35,253,14,83750,8035,Europe
Armenia,2619,,40,,1111,1468,10,884,13,25846,8722,Asia
Iraq,2431,,102,,1571,758,,60,3,113484,2821,Asia
Uzbekistan,2217,10,10,,1501,706,8,66,0.3,325000,9710,Asia
Croatia,2112,,83,,1560,469,14,514,20,39973,9737,Europe
Cameroon,2104,,64,,953,1087,12,79,2,,,Africa
Azerbaijan,2060,,26,,1508,526,18,203,3,164481,16222,Asia
Bosnia and Herzegovina,1946,,79,,911,956,4,593,24,35296,10758,Europe
Guinea,1811,,10,,498,1303,,138,0.8,,,Africa
Bolivia,1802,121,86,4,187,1529,3,154,7,7651,655,South America
Iceland,1799,,10,,1733,56,,5272,29,51345,150465,Europe
Bulgaria,1758,54,82,2,360,1316,39,253,12,51768,7450,Europe
Estonia,1711,,55,,261,1395,6,1290,41,57423,43288,Europe
Cuba,1685,,69,,954,662,8,149,6,57711,5095,North America
North Macedonia,1526,,86,,1013,427,21,732,41,17359,8332,Europe
New Zealand,1488,2,21,1,1316,151,2,309,4,160700,33325,Australia/Oceania
Ivory Coast,1464,,18,,701,745,,56,0.7,11448,434,Africa
Slovenia,1445,,98,,244,1103,17,695,47,57504,27660,Europe
Lithuania,1423,,46,,678,699,17,523,17,149106,54772,Europe
Slovakia,1421,,25,,741,655,6,260,5,99864,18291,Europe
Senegal,1329,,11,,470,848,6,79,0.7,17787,1062,Africa
Honduras,1270,92,93,10,122,1055,10,128,9,5653,571,North America
Djibouti,1120,,2,,745,373,,1134,2,14378,14553,Africa
Hong Kong,1041,,4,,920,117,1,139,0.5,154989,20674,Asia
Tunisia,1022,,43,,482,497,17,86,4,25165,2129,Africa
Latvia,896,,17,,348,531,4,475,9,66150,35071,Europe
Cyprus,878,,15,,296,567,15,727,12,66975,55472,Asia
Kyrgyzstan,871,28,12,1,614,245,13,134,2,59490,9118,Asia
Somalia,835,,38,,75,722,2,53,2,,,Africa
Albania,820,,31,,570,219,7,285,11,9276,3223,Europe
Sudan,778,,45,,70,663,,18,1,,,Africa
Sri Lanka,771,,9,,213,549,1,36,0.4,29283,1368,Asia
Niger,763,,38,,543,182,,32,2,5375,222,Africa
Guatemala,763,33,19,,79,665,5,43,1,7200,402,North America
Costa Rica,755,,6,,413,336,5,148,1,14121,2772,North America
Andorra,751,,46,,514,191,16,9720,595,1673,21653,Europe
Lebanon,741,,25,,206,510,43,109,4,42488,6225,Asia
Mayotte,739,,9,,352,378,6,2709,33,3400,12463,Africa
Diamond Princess,712,,13,,645,54,4,,,,,
DRC,705,,34,,90,581,,8,0.4,,,Africa
Burkina Faso,688,,48,,548,92,,33,2,,,Africa
Uruguay,670,,17,,468,185,10,193,5,23811,6855,South America
Mali,612,,32,,228,352,,30,2,2172,107,Africa
Georgia,604,,9,,240,355,6,151,2,20579,5159,Asia
San Marino,589,,41,,92,456,5,17359,1208,2538,74799,Europe
El Salvador,587,,14,1,205,368,3,90,2,32030,4938,North America
Maldives,573,,2,,20,551,2,1060,4,9863,18246,Asia
Channel Islands,545,,40,,406,99,,3135,230,5342,30725,Europe
Kenya,535,,24,,182,329,2,10,0.4,25861,481,Africa
Malta,482,,5,,403,74,1,1092,11,36945,83672,Europe
Tanzania,480,,16,,167,297,7,8,0.3,,,Africa
Guinea-Bissau,475,62,2,1,24,449,,241,1,1500,762,Africa
Jamaica,473,2,9,,56,408,,160,3,5993,2024,North America
Jordan,471,,9,,375,87,5,46,0.9,91666,8984,Asia
Taiwan,438,,6,,334,98,,18,0.3,65589,2754,Asia
Paraguay,431,,10,,135,286,7,60,1,11913,1670,South America
Runion,425,1,,,300,125,2,475,,17200,19211,Africa
Gabon,397,,6,,93,298,1,178,3,724,325,Africa
Palestine,371,,2,,127,242,,73,0.4,32200,6312,Asia
Venezuela,367,6,10,,164,193,1,13,0.4,490851,17262,South America
Mauritius,332,,10,,319,3,3,261,8,18959,14908,Africa
Isle of Man,326,,23,,271,32,19,3834,270,3459,40678,Europe
Montenegro,324,,8,,253,63,2,516,13,7816,12445,Europe
Equatorial Guinea,315,,3,,13,299,,225,2,854,609,Africa
Tajikistan,293,,5,,,288,,31,0.5,,,Asia
Vietnam,271,,,,232,39,8,3,,261004,2681,Asia
Rwanda,261,,,,129,132,,20,,35992,2779,Africa
Congo,236,,10,,26,200,,43,2,,,Africa
Sierra Leone,199,,11,,43,145,,25,1,,,Africa
Faeroe Islands,187,,,,185,2,,3827,,8157,166936,Europe
Cabo Verde,186,,2,,37,147,,335,4,791,1423,Africa
Martinique,182,1,14,,83,85,5,485,37,,,North America
Sao Tome and Principe,174,,3,,4,167,,794,14,175,799,Africa
Liberia,170,,20,,58,92,,34,4,,,Africa
Chad,170,,17,,43,110,,10,1,,,Africa
Myanmar,161,,6,,49,106,,3,0.1,9037,166,Asia
Guadeloupe,152,,12,,98,42,5,380,30,,,North America
Madagascar,151,,,,101,50,1,5,,3861,139,Africa
Ethiopia,145,,4,,91,50,,1,0.03,25135,219,Africa
Gibraltar,144,,,,133,11,,4274,,2931,86997,Europe
Zambia,139,1,4,1,92,43,1,8,0.2,7277,396,Africa
Brunei,138,,1,,131,6,2,315,2,14610,33396,Asia
French Guiana,138,5,1,,111,26,2,462,3,,,South America
Togo,128,,9,,74,45,,15,1,7896,954,Africa
Cambodia,122,,,,120,2,1,7,,12611,754,Asia
Eswatini,119,,1,,12,106,,103,0.9,714,615,Africa
Trinidad and Tobago,116,,8,,103,5,,83,6,2080,1486,North America
Bermuda,115,,7,,54,54,4,1847,112,3374,54176,North America
Haiti,101,,12,,10,79,,9,1,1037,91,North America
Aruba,101,,2,,82,17,4,946,19,1780,16672,North America
Uganda,98,,,,55,43,,2,,41478,907,Africa
Benin,96,,2,,50,44,,8,0.2,,,Africa
Monaco,95,,4,,81,10,1,2421,102,,,Europe
Guyana,93,1,10,1,27,56,3,118,13,680,865,South America
Bahamas,89,,11,,26,52,1,226,28,1485,3776,North America
CAR,85,,,,10,75,,18,,3498,724,Africa
Barbados,82,,7,,47,28,4,285,24,2549,8870,North America
Liechtenstein,82,,1,,55,26,,2151,26,900,23605,Europe
Nepal,82,,,,16,66,,3,,64492,2213,Asia
Mozambique,81,,,,19,62,,3,,2867,92,Africa
Cayman Islands,78,3,1,,30,47,3,1187,15,2752,41873,North America
Sint Maarten,76,,14,,44,18,7,1773,327,329,7673,North America
Libya,63,,3,,23,37,,9,0.4,2338,340,Africa
French Polynesia,60,,,,54,6,1,214,,2697,9601,Australia/Oceania
South Sudan,52,,,,,52,,5,,1247,111,Africa
Macao,45,,,,39,6,1,69,,,,Asia
Syria,44,,3,,27,14,,3,0.2,,,Asia
Malawi,41,,3,,9,29,1,2,0.2,907,47,Africa
Mongolia,41,,,,13,28,,13,,8946,2729,Asia
Eritrea,39,,,,30,9,,11,,,,Africa
Saint Martin,38,,3,,29,6,1,983,78,,,North America
Angola,36,,2,,11,23,,1,0.06,3000,91,Africa
Zimbabwe,34,,4,,5,25,,2,0.3,7642,514,Africa
Antigua and Barbuda,25,,3,,16,6,1,255,31,153,1562,North America
Timor-Leste,24,,,,20,4,,18,,664,504,Asia
Botswana,23,,1,,8,14,,10,0.4,8636,3672,Africa
Yemen,22,,4,,1,17,,0.7,0.1,120,4,Asia
Grenada,21,,,,13,8,4,187,,1406,12495,North America
Laos,19,,,,9,10,,3,,2418,332,Asia
Belize,18,,2,,16,0,,45,5,1043,2623,North America
Fiji,18,,,,14,4,,20,,1300,1450,Australia/Oceania
New Caledonia,18,,,,17,1,1,63,,5052,17695,Australia/Oceania
Saint Lucia,18,,,,15,3,,98,,446,2429,North America
Gambia,17,,1,,9,7,,7,0.4,562,233,Africa
St. Vincent Grenadines,17,,,,9,8,,153,,137,1235,North America
Nicaragua,16,,5,,7,4,,2,0.8,,,North America
Curaao,16,,1,,13,2,,98,6,374,2279,North America
Dominica,16,,,,14,2,,222,,416,5779,North America
Namibia,16,,,,8,8,,6,,1122,442,Africa
Burundi,15,,1,,7,7,,1,0.08,284,24,Africa
Saint Kitts and Nevis,15,,,,12,3,,282,,318,5978,North America
Falkland Islands,13,,,,13,0,,3736,,388,111494,South America
Turks and Caicos,12,,1,,6,5,,310,26,107,2764,North America
Montserrat,11,,1,,7,3,1,2204,200,36,7212,North America
Greenland,11,,,,11,0,,194,,1332,23463,North America
Vatican City,11,,,,2,9,,13733,,,,Europe
Seychelles,11,,,,8,3,,112,,,,Africa
Suriname,10,,1,,9,0,,17,2,404,689,South America
MS Zaandam,9,,2,,,7,,,,,,
Mauritania,8,,1,,6,1,,2,0.2,1032,222,Africa
Papua New Guinea,8,,,,8,0,,0.9,,2402,268,Australia/Oceania
Bhutan,7,,,,5,2,,9,,11373,14739,Asia
British Virgin Islands,6,,1,,3,2,,198,33,,,North America
Caribbean Netherlands,6,,,,,6,,229,,110,4195,North America
St. Barth,6,,,,6,0,,607,,,,North America
Western Sahara,6,,,,5,1,,10,,,,Africa
Anguilla,3,,,,3,0,,200,,,,North America
Comoros,3,,,,,3,,3,,,,Africa
Saint Pierre Miquelon,1,,,,,1,,173,,,,North America
China,82883,2,4633,,77911,339,26,58,3,,,Asia
