Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
North America,1320910,1873,76897,123,234975,1009038,17297,,,,,North America
Europe,1469978,67,142155,12,557365,770458,16949,,,,,Europe
Asia,573478,639,20096,18,305424,247958,5290,,,,,Asia
South America,224738,464,11298,30,78397,135043,9938,,,,,South America
Africa,48081,6,1848,,16231,30002,129,,,,,Africa
Oceania,8435,21,116,1,7280,1039,30,,,,,Australia/Oceania
,721,,15,,645,61,4,,,,,
World,3646341,3070,252425,184,1200317,2193599,49637,468,32.4,,,All
USA,1212900,65,69921,,188068,954911,16050,3664,211,7462597,22545,North America
Spain,248301,,25428,,151633,71240,2254,5311,544,1932455,41332,Europe
Italy,211938,,29079,,82879,99980,1479,3505,481,2191403,36244,Europe
UK,190584,,28734,,N/A,161506,1559,2807,423,1291591,19026,Europe
France,169462,,25201,,51371,92890,3696,2596,386,1100228,16856,Europe
Germany,166152,,6993,,135100,24059,1949,1983,83,2547052,30400,Europe
Russia,145268,,1356,,18095,125817,2300,995,9,4300000,29465,Europe
Turkey,127659,,3461,,68166,56032,1384,1514,41,1171138,13886,Asia
Brazil,108620,354,7367,24,45815,55438,8318,511,35,339552,1597,South America
Iran,98647,,6277,,79379,12991,2676,1174,75,508288,6052,Asia
Canada,60772,,3854,,26017,30901,557,1610,102,919368,24359,North America
Belgium,50267,,7924,,12378,29965,655,4337,684,440700,38025,Europe
Peru,47372,,1344,,14427,31601,694,1437,41,385492,11692,South America
India,46476,39,1571,5,12849,32056,,34,1,1191946,864,Asia
Netherlands,40770,,5082,,N/A,35438,683,2379,297,235909,13768,Europe
Ecuador,31881,,1569,,3433,26879,159,1807,89,80171,4544,South America
Switzerland,29981,,1784,,25200,2997,141,3464,206,282750,32670,Europe
Saudi Arabia,28656,,191,,4476,23989,143,823,5,365093,10487,Asia
Portugal,25524,,1063,,1712,22749,143,2503,104,450000,44132,Europe
Mexico,24905,1434,2271,117,15938,6696,378,193,18,100041,776,North America
Sweden,22721,,2769,,4074,15878,455,2250,274,119500,11833,Europe
Ireland,21772,,1319,,13386,7067,93,4409,267,169377,34302,Europe
Pakistan,21501,560,486,10,5782,15233,111,97,2,222404,1007,Asia
Chile,20643,,270,,10415,9958,464,1080,14,214131,11202,South America
Singapore,18778,,18,,1457,17303,22,3210,3,143919,24600,Asia
Belarus,17489,,103,,3259,14127,92,1851,11,211369,22369,Europe
Israel,16246,,235,,10064,5947,70,1877,27,404285,46708,Asia
Qatar,16191,,12,,1810,14369,72,5620,4,106795,37068,Asia
Austria,15621,,600,,13316,1705,111,1734,67,279071,30986,Europe
Japan,15078,,536,,4156,10386,328,119,4,184586,1459,Asia
UAE,14730,,137,,2966,11627,1,1489,14,1200000,121330,Asia
Poland,14006,,698,,4095,9213,160,370,18,383804,10141,Europe
Romania,13512,,818,,5269,7425,243,702,43,199068,10348,Europe
Ukraine,12331,,303,,1619,10409,160,282,7,134592,3078,Europe
Indonesia,11587,,864,,1954,8769,,42,3,116861,427,Asia
S. Korea,10804,3,254,2,9283,1267,55,211,5,640237,12488,Asia
Bangladesh,10143,,182,,1209,8752,1,62,1,87694,532,Asia
Denmark,9670,,493,,7088,2089,57,1669,85,244791,42262,Europe
Serbia,9557,,197,,1574,7786,53,1094,23,106461,12185,Europe
Philippines,9485,,623,,1315,7547,31,87,6,126164,1151,Asia
Dominican Republic,8235,,346,,1771,6118,144,759,32,33377,3077,North America
Colombia,7973,,358,,1807,5808,120,157,7,123029,2418,South America
Norway,7904,,214,,32,7658,27,1458,39,182285,33624,Europe
Czechia,7819,,252,,3807,3760,58,730,24,261548,24423,Europe
Panama,7387,190,203,3,726,6458,93,1712,47,35556,8241,North America
South Africa,7220,,138,,2746,4336,36,122,2,257541,4342,Africa
Australia,6847,22,96,1,5886,865,28,269,4,662392,25976,Australia/Oceania
Egypt,6813,,436,,1632,4745,,67,4,90000,879,Africa
Malaysia,6353,,105,,4484,1764,28,196,3,205598,6352,Asia
Finland,5327,,240,,3500,1587,49,961,43,103500,18680,Europe
Kuwait,5278,,40,,1947,3291,79,1236,9,196397,45988,Asia
Morocco,5053,,179,,1653,3221,1,137,5,45302,1227,Africa
Argentina,4887,,260,,1442,3185,157,108,6,67920,1503,South America
Algeria,4648,,465,,1998,2185,22,106,11,6500,148,Africa
Moldova,4248,,132,,1423,2693,237,1053,33,20447,5069,Europe
Kazakhstan,4049,,29,,1173,2847,40,216,2,320411,17064,Asia
Luxembourg,3828,,96,,3405,327,21,6115,153,48339,77222,Europe
Bahrain,3533,,8,,1744,1781,1,2076,5,149586,87910,Asia
Hungary,3065,30,363,12,709,1993,55,317,38,85557,8857,Europe
Thailand,2988,1,54,,2747,187,61,43,0.8,227860,3264,Asia
Afghanistan,2894,,90,,397,2407,7,74,2,11068,284,Asia
Nigeria,2802,,93,,417,2292,4,14,0.5,18536,90,Africa
Ghana,2719,,18,,294,2407,4,88,0.6,129461,4166,Africa
Oman,2637,,12,,816,1809,17,516,2,40459,7923,Asia
Greece,2632,,146,,1374,1112,35,253,14,80951,7767,Europe
Armenia,2507,,39,,1071,1397,10,846,13,24942,8417,Asia
Iraq,2346,,98,,1544,704,,58,2,107586,2675,Asia
Uzbekistan,2189,,10,,1405,774,8,65,0.3,325000,9710,Asia
Cameroon,2104,,64,,953,1087,12,79,2,,,Africa
Croatia,2101,,80,,1522,499,15,512,19,39040,9510,Europe
Azerbaijan,1984,,26,,1480,478,18,196,3,157932,15576,Asia
Bosnia and Herzegovina,1926,,78,,855,993,4,587,24,34378,10478,Europe
Iceland,1799,,10,,1723,66,,5272,29,50477,147921,Europe
Guinea,1710,,9,,450,1251,,130,0.7,,,Africa
Estonia,1703,,55,,259,1389,6,1284,41,55784,42052,Europe
Bulgaria,1689,37,78,,342,1269,37,243,11,50303,7239,Europe
Bolivia,1681,87,82,6,174,1425,3,144,7,7651,655,South America
Cuba,1668,,69,,876,723,9,147,6,55542,4904,North America
North Macedonia,1518,,85,,992,441,21,729,41,17359,8332,Europe
New Zealand,1486,,20,,1302,164,,308,4,155928,32335,Australia/Oceania
Slovenia,1439,,97,,241,1101,20,692,47,57504,27660,Europe
Ivory Coast,1432,,17,,693,722,,54,0.6,10778,409,Africa
Lithuania,1419,,46,,638,735,17,521,17,144029,52907,Europe
Slovakia,1413,,25,,643,745,7,259,5,97804,17914,Europe
Senegal,1271,,10,,415,846,6,76,0.6,17787,1062,Africa
Honduras,1178,123,83,1,122,973,10,119,8,5243,529,North America
Djibouti,1116,,2,,713,401,,1130,2,14222,14395,Africa
