Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
North America,1474770,2389,89051,200,301361,1084358,17985,,,,,North America
Europe,1605922,84,151773,8,647261,806888,14339,,,,,Europe
South America,298131,177,15400,8,103623,179108,10095,,,,,South America
Asia,651907,1023,21862,11,359719,270326,5008,,,,,Asia
Africa,61986,1,2232,,21649,38105,217,,,,,Africa
Oceania,8537,12,118,,7608,811,20,,,,,Australia/Oceania
,721,,15,,645,61,4,,,,,
World,4101974,3686,280451,227,1441866,2379657,47668,526,36.0,,,All
USA,1347309,,80037,,238078,1029194,16816,4070,242,8918263,26943,North America
Spain,262783,,26478,,173157,63148,1741,5620,566,2467761,52781,Europe
Italy,218268,,30395,,103031,84842,1034,3610,503,2514234,41584,Europe
UK,215260,,31587,,N/A,183329,1559,3171,465,1728443,25461,Europe
Russia,198676,,1827,,31916,164933,2300,1361,13,5221964,35783,Europe
France,176658,,26310,,56038,94310,2812,2706,403,1384633,21213,Europe
Germany,171324,,7549,,143300,20475,1650,2045,90,2755770,32891,Europe
Brazil,156061,,10656,,61685,83720,8318,734,50,339552,1597,South America
Turkey,137115,,3739,,89480,43896,1168,1626,44,1334411,15822,Asia
Iran,106220,,6589,,85064,14567,2696,1265,78,573220,6825,Asia
Canada,67702,,4693,,31249,31760,502,1794,124,1068000,28297,North America
Peru,65015,,1814,,20246,42955,748,1972,55,494250,14990,South America
India,62939,131,2109,8,19358,41472,,46,2,1609037,1166,Asia
Belgium,52596,,8581,,13411,30604,502,4538,740,540643,46649,Europe
Netherlands,42382,,5422,,N/A,36710,541,2473,316,249655,14570,Europe
Saudi Arabia,37136,,239,,10144,26753,140,1067,7,433500,12452,Asia
Mexico,33460,1938,3353,193,21824,8283,378,260,26,128148,994,North America
Switzerland,30251,,1830,,26400,2021,101,3495,211,306223,35383,Europe
Pakistan,29465,729,639,3,8023,20803,111,133,3,283517,1284,Asia
Ecuador,29071,,1717,,3433,23921,181,1648,97,83657,4742,South America
Portugal,27406,,1126,,2499,23781,120,2688,110,517660,50767,Europe
Chile,27219,,304,,12667,14248,544,1424,16,267904,14015,South America
Sweden,25921,,3220,,4971,17730,425,2567,319,148500,14704,Europe
Ireland,22760,,1446,,17110,4204,72,4609,293,214761,43493,Europe
Singapore,22460,,20,,2296,20144,23,3839,3,175604,30016,Asia
Belarus,22052,,126,,6050,15876,92,2334,13,251771,26644,Europe
Qatar,21331,,13,,2449,18869,72,7404,5,124554,43232,Asia
UAE,17417,,185,,4295,12937,1,1761,19,1200000,121330,Asia
Israel,16454,,247,,11376,4831,78,1901,29,451028,52109,Asia
Austria,15833,,615,,13928,1290,79,1758,68,311690,34608,Europe
Japan,15663,,607,,5906,9150,287,124,5,211997,1676,Asia
Poland,15651,,785,,5437,9429,160,414,21,460686,12172,Europe
Romania,15131,,939,,6912,7280,245,787,49,248056,12894,Europe
Ukraine,14710,,376,,2909,11425,190,336,9,167107,3821,Europe
Bangladesh,13770,,214,,2414,11142,1,84,1,116919,710,Asia
Indonesia,13645,,959,,2607,10079,,50,4,150887,552,Asia
S. Korea,10874,34,256,,9610,1008,55,212,5,663886,12949,Asia
Philippines,10610,,704,,1842,8064,31,97,6,157730,1439,Asia
Colombia,10495,,445,,2569,7481,130,206,9,144912,2848,South America
Denmark,10319,,526,,8093,1700,39,1782,91,308984,53345,Europe
Serbia,10032,,213,,2732,7087,43,1148,24,134533,15397,Europe
Dominican Republic,9882,,385,,2584,6913,134,911,35,40591,3742,North America
South Africa,9420,,186,,3983,5251,77,159,3,324079,5464,Africa
Egypt,8964,,514,,2002,6448,41,88,5,90000,879,Africa
Panama,8282,212,237,6,4501,3544,85,1919,55,40356,9353,North America
Norway,8099,,219,,32,7848,24,1494,40,195921,36140,Europe
Czechia,8095,,276,,4447,3372,47,756,26,298649,27888,Europe
Kuwait,7623,,49,,2622,4952,95,1785,11,196397,45988,Asia
Australia,6939,10,97,,6141,701,17,272,4,809616,31750,Australia/Oceania
Malaysia,6589,,108,,4929,1552,18,204,3,245102,7573,Asia
Morocco,5910,,186,,2461,3263,1,160,5,63059,1708,Africa
Finland,5880,,265,,4000,1615,45,1061,48,119100,21495,Europe
Argentina,5776,,300,,1728,3748,148,128,7,80729,1786,South America
Algeria,5558,,494,,2546,2518,22,127,11,6500,148,Africa
Kazakhstan,4975,,31,,1776,3168,31,265,2,398411,21218,Asia
Moldova,4867,,161,,1925,2781,237,1207,40,20447,5069,Europe
Bahrain,4774,,8,,2055,2711,2,2806,5,178353,104816,Asia
Ghana,4263,,22,,378,3863,5,137,0.7,155201,4995,Africa
Nigeria,4151,,128,,745,3278,4,20,0.6,23835,116,Africa
Afghanistan,4033,,115,,502,3416,7,104,3,15560,400,Asia
Luxembourg,3877,,101,,3550,226,15,6194,161,54463,87005,Europe
Hungary,3263,50,413,8,933,1917,50,338,43,108257,11206,Europe
Oman,3224,,17,,1068,2139,17,631,3,50000,9791,Asia
Armenia,3175,,44,,1267,1864,10,1071,15,30397,10258,Asia
Thailand,3009,5,56,,2794,159,61,43,0.8,227860,3264,Asia
Greece,2710,,151,,1374,1185,28,260,14,97384,9343,Europe
Iraq,2679,,107,,1702,870,,67,3,124920,3106,Asia
Bolivia,2437,171,114,8,258,2065,3,209,10,7651,655,South America
Azerbaijan,2422,,31,,1620,771,29,239,3,188950,18636,Asia
Uzbekistan,2387,38,10,,1846,531,8,71,0.3,325000,9710,Asia
Cameroon,2274,,108,,1232,934,12,86,4,,,Africa
Croatia,2176,,87,,1726,363,13,530,21,44218,10771,Europe
Bosnia and Herzegovina,2090,,102,,1059,929,4,637,31,39989,12189,Europe
Guinea,2042,,11,,698,1333,,155,0.8,,,Africa
Bulgaria,1955,34,90,,444,1421,65,281,13,57231,8237,Europe
Honduras,1830,59,108,1,195,1527,10,185,11,5653,571,North America
Iceland,1801,,10,,1773,18,,5278,29,53260,156076,Europe
Cuba,1754,,74,,1140,540,8,155,7,63560,5612,North America
Estonia,1733,,60,,747,926,5,1306,45,62720,47281,Europe
Ivory Coast,1667,,21,,769,877,,63,0.8,12312,467,Africa
Senegal,1634,,17,,643,974,6,98,1,18969,1133,Africa
North Macedonia,1622,,91,,1112,419,21,779,44,18821,9034,Europe
New Zealand,1494,2,21,,1371,102,2,310,4,190326,39468,Australia/Oceania
Slovakia,1455,,26,,919,510,5,267,5,118371,21681,Europe
Slovenia,1454,,101,,255,1098,10,699,49,62203,29921,Europe
Lithuania,1444,,49,,828,567,17,530,18,180332,66243,Europe
Djibouti,1189,,3,,834,352,,1203,3,15056,15239,Africa
Sudan,1164,,64,,119,981,,27,1,,,Africa
Hong Kong,1045,,4,,967,74,1,139,0.5,168291,22448,Asia
Tunisia,1032,,45,,660,327,19,87,4,29297,2479,Africa
Kyrgyzstan,1002,71,12,,675,315,13,154,2,59490,9118,Asia
Somalia,997,,48,,110,839,2,63,3,,,Africa
Mayotte,988,,11,,492,485,7,3622,40,4000,14662,Africa
Guatemala,967,67,24,,104,839,5,54,1,7200,402,North America
DRC,937,,39,,130,768,,10,0.4,,,Africa
Latvia,930,,18,,464,448,2,493,10,75571,40065,Europe
Cyprus,892,,15,,401,476,10,739,12,74746,61909,Asia
El Salvador,889,105,17,,293,579,4,137,3,41090,6335,North America
Albania,856,,31,,627,198,7,297,11,10268,3568,Europe
Sri Lanka,847,,9,,260,578,1,40,0.4,35323,1650,Asia
Niger,815,,45,,617,153,,34,2,5515,228,Africa
Lebanon,809,,26,,234,549,4,119,4,49990,7324,Asia
Maldives,790,,3,,29,758,2,1461,6,11775,21784,Asia
Costa Rica,780,,6,,480,294,6,153,1,16517,3242,North America
