Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
North America,1260463,1861,73875,95,201603,984985,17718,,,,,North America
Europe,1424364,,139410,,531348,753606,17626,,,,,Europe
Asia,545906,96,19342,3,284446,242118,5491,,,,,Asia
South America,199787,37,10243,,69043,120501,9862,,,,,South America
Oceania,8372,2,113,,7137,1122,30,,,,,Australia/Oceania
Africa,43734,,1763,,14664,27307,127,,,,,Africa
,721,,15,,645,61,4,,,,,
World,3483347,1996,244761,98,1108886,2129700,50858,447,31.4,,,All
USA,1160774,,67444,,161112,932218,16475,3507,204,6931132,20940,North America
Spain,245567,,25100,,146233,74234,2386,5252,537,1528833,32699,Europe
Italy,209328,,28710,,79914,100704,1539,3462,475,2108837,34879,Europe
UK,182260,,28131,,N/A,153785,1559,2685,414,1129907,16644,Europe
France,168396,,24760,,50562,93074,3827,2580,379,1100228,16856,Europe
Germany,164967,,6812,,129000,29155,2105,1969,81,2547052,30400,Europe
Turkey,124375,,3336,,58259,62780,1445,1475,40,1111366,13177,Asia
Russia,124054,,1222,,15013,107819,2300,850,8,3945518,27036,Europe
Brazil,96559,,6750,,40937,48872,8318,454,32,339552,1597,South America
Iran,96448,,6156,,77350,12942,2787,1148,73,484541,5769,Asia
Canada,56714,,3566,,23801,29347,557,1503,94,832222,22050,North America
Belgium,49517,,7765,,12211,29541,689,4273,670,260996,22520,Europe
Peru,42534,,1200,,12434,28900,671,1290,36,355604,10785,South America
Netherlands,40236,,4987,,N/A,34999,708,2348,291,225899,13184,Europe
India,39699,,1323,,10819,27557,,29,1.0,976363,708,Asia
Switzerland,29817,,1762,,24200,3855,141,3445,204,276000,31890,Europe
Ecuador,27464,,1371,,2132,23961,149,1557,78,73929,4190,South America
Saudi Arabia,25459,,176,,3765,21518,139,731,5,339775,9760,Asia
Portugal,25190,,1023,,1671,22496,150,2470,100,426836,41860,Europe
Mexico,22088,1349,2061,89,12377,7650,378,171,16,91188,707,North America
Sweden,22082,,2669,,1005,18408,531,2186,264,119500,11833,Europe
Ireland,21176,,1286,,13386,6504,99,4289,260,169377,34302,Europe
Pakistan,19103,81,440,3,4817,13846,111,86,2,203025,919,Asia
Chile,18435,,247,,9572,8616,425,964,13,199400,10431,South America
Singapore,17548,,17,,1347,16184,24,2999,3,143919,24600,Asia
Israel,16185,,229,,9593,6363,105,1870,26,390022,45060,Asia
Belarus,15828,,97,,3117,12614,92,1675,10,195430,20682,Europe
Austria,15558,,596,,13180,1782,114,1727,66,269619,29936,Europe
Qatar,14872,,12,,1534,13326,72,5162,4,101728,35309,Asia
Japan,14571,,474,,3205,10892,324,115,4,181527,1435,Asia
UAE,13599,,119,,2664,10816,1,1375,12,1200000,121330,Asia
Poland,13375,,664,,3762,8949,160,353,18,366013,9671,Europe
Romania,12732,,771,,4547,7414,265,662,40,190540,9905,Europe
Ukraine,11411,,279,,1498,9634,151,261,6,122752,2807,Europe
Indonesia,10843,,831,,1665,8347,,40,3,107943,395,Asia
S. Korea,10793,13,250,,9183,1360,55,211,5,630973,12307,Asia
Denmark,9407,,475,,6889,2043,60,1624,82,221912,38312,Europe
Serbia,9362,,189,,1426,7747,57,1071,22,96637,11060,Europe
Philippines,8928,,603,,1124,7201,31,81,6,115012,1050,Asia
Bangladesh,8790,,175,,177,8438,1,53,1,76066,462,Asia
Norway,7809,,211,,32,7566,37,1440,39,172586,31835,Europe
Czechia,7755,,245,,3461,4049,67,724,23,253826,23702,Europe
Dominican Republic,7578,,326,,1481,5771,144,699,30,30102,2775,North America
Colombia,7285,,324,,1666,5295,118,143,6,108950,2141,South America
Panama,7090,370,197,5,641,6252,85,1643,46,31895,7392,North America
Australia,6783,,93,,5789,901,28,266,4,611583,23984,Australia/Oceania
South Africa,6336,,123,,2549,3664,36,107,2,230686,3890,Africa
Egypt,6193,,415,,1522,4256,,61,4,90000,879,Africa
Malaysia,6176,,103,,4326,1747,31,191,3,184213,5692,Asia
Finland,5176,,220,,3000,1956,52,934,40,101800,18373,Europe
Morocco,4729,,173,,1256,3300,1,128,5,39367,1067,Africa
Argentina,4681,,237,,1320,3124,157,104,5,63866,1413,South America
Kuwait,4619,,33,,1703,2883,69,1082,8,179000,41915,Asia
Algeria,4295,,459,,1872,1964,22,98,10,6500,148,Africa
Moldova,4052,,124,,1334,2594,237,1004,31,11763,2916,Europe
Kazakhstan,3857,,25,,985,2847,41,205,1,282862,15065,Asia
Luxembourg,3812,,92,,3318,402,23,6090,147,47460,75817,Europe
Bahrain,3284,,8,,1568,1708,1,1930,5,139354,81897,Asia
