Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Continent
North America,1187036,1962,69676,157,192456,924904,16478,,,,,North America
Europe,1382678,9234,135481,246,509599,737598,18733,,,,,Europe
Asia,523889,3839,18665,55,266431,238793,5721,,,,,Asia
South America,178695,1881,8811,109,60114,109770,9802,,,,,South America
Oceania,8347,15,112,1,7070,1165,34,,,,,Australia/Oceania
Africa,39804,19,1639,1,13085,25080,126,,,,,Africa
,721,,15,,645,61,4,,,,,
World,3321170,16950,234399,569,1049400,2037371,50898,426,30.1,,,All
USA,1095304,281,63871,15,155737,875696,15226,3309,193,6391887,19311,North America
Spain,239639,,24543,,137984,77112,2676,5125,525,1455306,31126,Europe
Italy,205463,,27967,,75945,101551,1694,3398,463,1979217,32735,Europe
UK,171253,,26771,,N/A,144138,1559,2523,394,901905,13286,Europe
France,167178,,24376,,49476,93326,4019,2561,373,724574,11101,Europe
Germany,163009,,6623,,126900,29486,2415,1946,79,2547052,30400,Europe
Turkey,120204,,3174,,48886,68144,1514,1425,38,1033617,12255,Asia
Russia,114431,7933,1169,96,13220,100042,2300,784,8,3700000,25354,Europe
Iran,94640,,6028,,75103,13509,2976,1127,72,463295,5516,Asia
Brazil,87187,1807,6006,105,35935,45246,8318,410,28,339552,1597,South America
Canada,53236,,3184,,21423,28629,557,1411,84,806449,21367,North America
Belgium,49032,513,7703,109,11892,29437,740,4231,665,253198,21847,Europe
Netherlands,39316,,4795,,N/A,34271,783,2295,280,219744,12824,Europe
Peru,36976,,1051,,10405,25520,651,1121,32,318252,9652,South America
India,35043,180,1154,,9068,24821,,25,0.8,902654,654,Asia
Switzerland,29586,,1737,,23400,4449,167,3419,201,266200,30758,Europe
Portugal,25045,,989,,1519,22537,172,2456,97,395771,38814,Europe
Ecuador,24934,,900,,1558,22476,146,1413,51,69054,3914,South America
Saudi Arabia,22753,,162,,3163,19428,123,654,5,200000,5745,Asia
Sweden,21092,,2586,,1005,17501,531,2088,256,119500,11833,Europe
Ireland,20612,,1232,,13386,5994,123,4174,250,153954,31179,Europe
Mexico,19224,1425,1859,127,11423,5942,378,149,14,81912,635,North America
Singapore,17101,932,15,,1244,15842,21,2923,3,143919,24600,Asia
Pakistan,16817,344,385,24,4315,12117,111,76,2,182131,825,Asia
Chile,16023,,227,,8580,7216,392,838,12,180517,9443,South America
Israel,16004,58,223,1,8758,7023,105,1849,26,364467,42108,Asia
Austria,15561,109,589,5,13110,1862,124,1728,65,256399,28469,Europe
Japan,14088,,430,,2460,11198,308,111,3,165609,1309,Asia
Belarus,14027,,89,,2386,11552,92,1484,9,176625,18692,Europe
Qatar,13409,,10,,1372,12027,72,4654,3,94500,32801,Asia
UAE,13038,557,111,6,2543,10384,1,1318,11,1122000,113443,Asia
Poland,12877,,644,,3236,8997,160,340,17,338027,8931,Europe
Romania,12240,,726,9,4017,7497,221,636,38,175374,9116,Europe
