#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,9118594,37525,315980,735,5923318,31035,2879296,17415,,,,,,North America,,,
,Asia,11085873,108398,201503,1649,9369379,122062,1514991,20788,,,,,,Asia,,,
,South America,8268212,11197,260935,479,7120426,24489,886851,17338,,,,,,South America,,,
,Europe,5312371,50537,225012,386,2617535,17510,2469824,9119,,,,,,Europe,,,
,Africa,1522682,7838,36555,156,1260217,6861,225910,1633,,,,,,Africa,,,
,Oceania,31554,20,936,1,28791,21,1827,18,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,35340007,215515,1040936,3406,26320317,201978,7978754,66315,4534,133.5,,,,All,,,
1,USA,7631444,29275,214570,291,4842378,23814,2574496,14197,23021,647,111427680,336127,331505144,North America,43,1545,3
2,India,6622135,74722,102714,902,5583405,76673,936016,8944,4787,74,78992534,57096,1383493334,Asia,209,13469,18
3,Brazil,4915289,8456,146352,341,4263208,14634,505729,8318,23082,687,17900000,84057,212949768,South America,43,1455,12
4,Russia,1215001,10499,21358,107,979143,3284,214500,2300,8325,146,47683832,326712,145950806,Europe,120,6834,3
5,Colombia,848147,,26556,,757801,,63790,2220,16623,520,3861628,75685,51022157,South America,60,1921,13
6,Peru,824985,,32665,,700868,,91452,1311,24932,987,3939873,119069,33089123,South America,40,1013,8
7,Spain,810807,,32086,,N/A,N/A,N/A,1566,17340,686,12723989,272116,46759508,Europe,58,1457,4
8,Argentina,790818,,20795,,626114,,143909,3820,17456,459,2051037,45274,45302542,South America,57,2179,22
9,Mexico,757953,4863,78880,388,545530,4012,133543,2324,5863,610,1997375,15450,129280692,North America,171,1639,65
10,South Africa,681289,1573,16976,38,614781,2018,49532,539,11450,285,4269626,71758,59500056,Africa,87,3505,14
11,France,619190,12565,32230,32,97778,,489182,1276,9481,493,11469737,175617,65311128,Europe,105,2026,6
12,UK,480017,,42317,,N/A,N/A,N/A,368,7061,623,25048460,368477,67978425,Europe,142,1606,3
13,Iran,471772,3653,26957,211,389966,2291,54849,4154,5598,320,4123173,48929,84267984,Asia,179,3126,20
14,Chile,470179,1708,12979,60,442070,1189,15130,856,24542,677,3466553,180941,19158488,South America,41,1476,6
15,Iraq,379141,3210,9399,52,307482,3817,62260,523,9373,232,2349433,58083,40449405,Asia,107,4304,17
16,Bangladesh,368690,1125,5348,23,281656,1587,81686,,2233,32,1989664,12050,165111213,Asia,448,30873,83
17,Saudi Arabia,336387,390,4875,25,321485,511,10027,955,9624,139,6678019,191063,34951895,Asia,104,7170,5
18,Italy,325329,2578,35986,18,231914,697,57429,303,5383,595,11784105,194977,60438534,Europe,186,1680,5
19,Turkey,324443,1429,8441,57,285050,1182,30952,1475,3836,100,10806285,127776,84572067,Asia,261,10019,8
20,Philippines,322497,3190,5776,100,273079,18065,43642,1758,2933,53,3873843,35232,109953871,Asia,341,19036,28
21,Pakistan,314616,632,6513,6,298968,375,9135,513,1417,29,3644762,16420,221976672,Asia,706,34082,61
22,Indonesia,303498,3992,11151,96,228453,3401,63894,,1107,41,3488141,12718,274266435,Asia,904,24596,79
23,Germany,301543,1515,9602,5,261900,1100,30041,373,3596,115,16999253,202725,83853604,Europe,278,8733,5
24,Israel,266775,2332,1719,37,195629,4378,69427,900,29005,187,3703125,402619,9197590,Asia,34,5351,2
25,Ukraine,226462,4140,4397,44,100107,1370,121958,177,5186,101,2362857,54114,43664440,Europe,193,9931,18
26,Canada,166155,1684,9481,19,140243,1376,16431,126,4392,251,7563615,199951,37827405,North America,228,3990,5
27,Ecuador,141034,683,11647,50,120511,8215,8876,354,7963,658,453823,25623,17711304,South America,126,1521,39
28,Bolivia,136569,350,8073,28,97105,451,31391,71,11659,689,306481,26164,11713696,South America,86,1451,38
29,Romania,135900,1835,5003,56,108135,1077,22762,598,7077,261,2510209,130714,19203798,Europe,141,3838,8
